PT	AU	BA	BE	GP	AF	BF	CA	TI	SO	SE	BS	LA	DT	CT	CY	CL	SP	HO	DE	ID	AB	C1	RP	EM	RI	OI	FU	FX	CR	NR	TC	Z9	U1	U2	PU	PI	PA	SN	EI	BN	J9	JI	PD	PY	VL	IS	PN	SU	SI	MA	BP	EP	AR	DI	D2	EA	PG	WC	SC	GA	UT	PM	OA	HC	HP	DA
J	Xu, L; Saatchi, SS; Yang, Y; Yu, YF; White, L				Xu, Liang; Saatchi, Sassan S.; Yang, Yan; Yu, Yifan; White, Lee			Performance of non-parametric algorithms for spatial mapping of tropical forest structure	CARBON BALANCE AND MANAGEMENT			English	Article						Tropical forests; Canopy height; Lidar; Spatial mapping; Gabon	CARBON STOCKS; ALOS PALSAR; BIOMASS; AIRBORNE; EMISSIONS; MISSION; MAP; DEFORESTATION; VEGETATION	Background: Mapping tropical forest structure is a critical requirement for accurate estimation of emissions and removals from land use activities. With the availability of a wide range of remote sensing imagery of vegetation characteristics from space, development of finer resolution and more accurate maps has advanced in recent years. However, the mapping accuracy relies heavily on the quality of input layers, the algorithm chosen, and the size and quality of inventory samples for calibration and validation. Results: By using airborne lidar data as the "truth" and focusing on the mean canopy height (MCH) as a key structural parameter, we test two commonly-used non-parametric techniques of maximum entropy (ME) and random forest (RF) for developing maps over a study site in Central Gabon. Results of mapping show that both approaches have improved accuracy with more input layers in mapping canopy height at 100 m (1-ha) pixels. The bias-corrected spatial models further improve estimates for small and large trees across the tails of height distributions with a trade-off in increasing overall mean squared error that can be readily compensated by increasing the sample size. Conclusions: A significant improvement in tropical forest mapping can be achieved by weighting the number of inventory samples against the choice of image layers and the non-parametric algorithms. Without future satellite observations with better sensitivity to forest biomass, the maps based on existing data will remain slightly biased towards the mean of the distribution and under and over estimating the upper and lower tails of the distribution.	[Xu, Liang; Saatchi, Sassan S.; Yang, Yan] Univ Calif Los Angeles, Inst Environm & Sustainabil, Los Angeles, CA 90095 USA; [Saatchi, Sassan S.; Yu, Yifan] CALTECH, Jet Prop Lab, Pasadena, CA 91109 USA; [Yang, Yan] Boston Univ, Dept Earth & Environm, Boston, MA 02215 USA; [White, Lee] Agence Natl Pk Nationaux, Battery 4,BP 20379, Libreville, Gabon	Xu, L (corresponding author), Univ Calif Los Angeles, Inst Environm & Sustainabil, Los Angeles, CA 90095 USA.	xuliang@ucla.edu		Yu, Yifan/0000-0001-6948-0493	National Parks Agency, Gabon [011-ANPN/2012/SE-LJTW]	This work is supported by the National Parks Agency, Gabon (Grant Number: 011-ANPN/2012/SE-LJTW). We thank the Hansen/UMD/Google/USGS/NASA science teams for providing the GFC Landsat data, NASA's Land Processes Distributed Active Archive Center (LPDAAC) for providing the SRTM and ASTER GDEM data, and JAXA/JAROS for making ALOS PALSAR data available. We are also grateful to Dr. Giles Hooker and Dr. Lucas Mentch from Cornell University for their advice and comments on using the RF models.		58	19	19	1	3	BMC	LONDON	CAMPUS, 4 CRINAN ST, LONDON N1 9XW, ENGLAND	1750-0680			CARBON BAL MANAGE	Carbon Balanc. Manag.		2016	11								18	10.1186/s13021-016-0062-9			14	Environmental Sciences	Environmental Sciences & Ecology	VH8WU	WOS:000457283800018	27617029	DOAJ Gold, Green Published			2020-09-09	
S	Zhang, Y		Szczerbinska, B; Allahverdi, R; Babu, K; Balantekin, B; Dutta, B; Kamon, T; Kumar, J; Queiroz, F; Strigari, L; Surman, R		Zhang, Yue			Baryon Number Violation via Majorana Neutrinos	CETUP 2015 - WORKSHOP ON DARK MATTER, NEUTRINO PHYSICS AND ASTROPHYSICS & PPC 2015 - IXTH INTERNATIONAL CONFERENCE ON INTERCONNECTIONS BETWEEN PARTICLE PHYSICS AND COSMOLOGY	AIP Conference Proceedings		English	Proceedings Paper	5th Workshop on Dark Matter, Neutrino Physics and Astrophysics (CETUP) / 9th International Conference on Interconnections between Particle Physics and Cosmology (PPC)	JUL 15-17, 2015	Deadwood, SD	Natl Sci Fdn, Dept Energy, Black Hills Vis, John T Vucurevich Fdn, South Dakota Sci & Technol Author, Dakota Sci, Dakota State Univ			BARYOGENESIS	We propose and investigate a novel, minimal, and experimentally testable framework for baryo-genesis, dubbed dexiogenesis, using baryon number violating effective interactions of right-handed Majorana neutrinos responsible for the seesaw mechanism. The distinct LHC signature of our framework is same-sign top quark final states, possibly originating from displaced vertices. The region of parameters relevant for LHC phenomenology can also yield concomitant signals in nucleon decay experiments. We provide a simple ultraviolet origin for our effective operators, by adding a color-triplet scalar, which could ultimately arise from a grand unified theory.	[Zhang, Yue] CALTECH, Walter Burke Inst Theoret Phys, Pasadena, CA 91125 USA	Zhang, Y (corresponding author), CALTECH, Walter Burke Inst Theoret Phys, Pasadena, CA 91125 USA.	yuezhang@theory.caltech.edu		Zhang, Yue/0000-0002-1984-7450				41	0	0	0	1	AMER INST PHYSICS	MELVILLE	2 HUNTINGTON QUADRANGLE, STE 1NO1, MELVILLE, NY 11747-4501 USA	0094-243X		978-0-7354-1400-6	AIP CONF PROC			2016	1743								030011	10.1063/1.4953292			6	Astronomy & Astrophysics	Astronomy & Astrophysics	BF4EX	WOS:000380800600025		Green Accepted			2020-09-09	
J	Chen, K; Li, X; Zhang, SQ; Shi, BF				Chen, Kai; Li, Xin; Zhang, Shuo-Qing; Shi, Bing-Feng			Synthesis of chiral alpha-hydroxy acids via palladium-catalyzed C(sp(3))-H alkylation of lactic acid	CHEMICAL COMMUNICATIONS			English	Article							C-H BONDS; UNACTIVATED C(SP(3))-H; STEREOSELECTIVE-SYNTHESIS; DIRECTING GROUPS; AMINO-ACIDS; CROSS-COUPLINGS; ARYLATION; BIOMASS; SP(2); FUNCTIONALIZATION	Herein we report a Pd-catalyzed alkylation of lactic acid with the assistance of 8-aminoquinoline auxiliary. A wide range of alkyl iodides bearing beta-hydrogen atoms are compatible with the reaction conditions, providing a practical and straightforward alternative to access chiral alpha-hydroxy acids (AHAs). The new reactions have been applied for the synthesis of isotope-labeled AHAs and a sugar-containing complex AHA.	[Chen, Kai; Li, Xin; Zhang, Shuo-Qing; Shi, Bing-Feng] Zhejiang Univ, Dept Chem, Hangzhou 310027, Zhejiang, Peoples R China; [Chen, Kai] CALTECH, Div Chem & Chem Engn, Pasadena, CA 91125 USA	Shi, BF (corresponding author), Zhejiang Univ, Dept Chem, Hangzhou 310027, Zhejiang, Peoples R China.	bfshi@zju.edu.cn	Shi, Bing-Feng/E-4248-2012; Zhang, Shuo-Qing/N-7902-2017	Shi, Bing-Feng/0000-0003-0375-955X; Zhang, Shuo-Qing/0000-0002-7617-3042; Chen, Kai/0000-0002-3325-3536	National Basic Research Program of ChinaNational Basic Research Program of China [2015CB856600]; NSFCNational Natural Science Foundation of China (NSFC) [21572201, 21422206, 21272206]	Financial support from the National Basic Research Program of China (2015CB856600) and the NSFC (21572201, 21422206, 21272206) is gratefully acknowledged.		47	18	18	1	29	ROYAL SOC CHEMISTRY	CAMBRIDGE	THOMAS GRAHAM HOUSE, SCIENCE PARK, MILTON RD, CAMBRIDGE CB4 0WF, CAMBS, ENGLAND	1359-7345	1364-548X		CHEM COMMUN	Chem. Commun.		2016	52	9					1915	1918		10.1039/c5cc07879b			4	Chemistry, Multidisciplinary	Chemistry	DC9XU	WOS:000369575700034	26679740	Green Accepted			2020-09-09	
J	Kramer, WW; McCrory, CCL				Kramer, W. W.; McCrory, C. C. L.			Polymer coordination promotes selective CO2 reduction by cobalt phthalocyanine	CHEMICAL SCIENCE			English	Article							ELECTROCATALYTIC PROTON REDUCTION; CARBON-DIOXIDE; ELECTROCHEMICAL REDUCTION; HYDROGEN-PRODUCTION; CATALYTIC-REDUCTION; NITRITE REDUCTION; OXYGEN REDUCTION; FORMIC-ACID; COMPLEXES; ELECTRODE	Cobalt phthalocyanine (CoPc) is a known electrocatalyst for the carbon dioxide reduction reaction (CO2RR) that, when adsorbed onto edge-plane graphite (EPG) electrodes, shows modest activity and selectivity for CO production along with co-generation of H-2. In contrast, electrodes modified with CoPc immobilized in a poly-4-vinylpridine (P4VP) film show dramatically enhanced activity and selectivity compared to those modified with CoPc alone. CoPc-P4VP films display a faradaic efficiency of similar to 90% for CO, with a turnover frequency of 4.8 s(-1) at just -0.75 V vs. RHE. Two properties of P4VP contribute to enhancing the activity of CoPc: (1) the ability of individual pyridine residues to coordinate to CoPc and (2) the high concentration of uncoordinated pyridine residues throughout the film which may enhance the catalytic activity of CoPc through secondary and other outer coordination sphere effects. Electrodes modified with polymer-free, five-coordinate CoPc(py) films (py = pyridine) and with CoPc catalysts immobilized in non-coordinating poly-2-vinylpyridine films were prepared to independently investigate the role that each property plays in enhancing CO2RR performance of CoPc-P4VP. These studies show that a synergistic relationship between the primary and outer coordination sphere effects is responsible for the enhanced catalytic activity of CoPc when embedded in the P4VP membrane.	[Kramer, W. W.; McCrory, C. C. L.] CALTECH, Div Chem & Chem Engn, Pasadena, CA 91125 USA; [McCrory, C. C. L.] Univ Michigan, Dept Chem, Ann Arbor, MI 48109 USA	McCrory, CCL (corresponding author), Univ Michigan, Dept Chem, Ann Arbor, MI 48109 USA.	cmccrory@umich.edu	McCrory, Charles/O-4021-2019	McCrory, Charles/0000-0001-9039-7192	California Energy Commission [500-11-023]	We are very grateful to Professor Harry Gray and Dr Xenia Amashukeli for helpful discussions and enthusiastic input during the preparation of this manuscript. We acknowledge additional useful discussions with Dr Ivonne M. Ferrer regarding the initial acquisition and analysis of controlled-potential electrolysis data. This work was supported by the California Energy Commission Agreement 500-11-023 "Accelerating the Development of Liquid Fuels Directly from Sunlight".		91	87	88	9	160	ROYAL SOC CHEMISTRY	CAMBRIDGE	THOMAS GRAHAM HOUSE, SCIENCE PARK, MILTON RD, CAMBRIDGE CB4 0WF, CAMBS, ENGLAND	2041-6520	2041-6539		CHEM SCI	Chem. Sci.		2016	7	4					2506	2515		10.1039/c5sc04015a			10	Chemistry, Multidisciplinary	Chemistry	DH2KQ	WOS:000372614800005	28660020	DOAJ Gold, Green Accepted, Green Published			2020-09-09	
J	Johnson, MW; Hannoun, KI; Tan, YC; Fu, GC; Peters, JC				Johnson, Miles W.; Hannoun, Kareem I.; Tan, Yichen; Fu, Gregory C.; Peters, Jonas C.			A mechanistic investigation of the photoinduced, copper-mediated cross-coupling of an aryl thiol with an aryl halide	CHEMICAL SCIENCE			English	Article							LIGHT PHOTOREDOX CATALYSIS; VISIBLE-LIGHT; ROOM-TEMPERATURE; ELECTRONIC-STRUCTURES; ARENETHIOLATE IONS; LIGAND-TRANSFER; ALKYL RADICALS; SRN1 MECHANISM; BOND FORMATION; RATE CONSTANTS	Photoinduced, copper-catalyzed cross-coupling can offer a complementary approach to thermal (non-photoinduced) methods for generating C-X (X = C, N, O, S, etc.) bonds. In this report, we describe the first detailed mechanistic investigation of one of the processes that we have developed, specifically, the (stoichiometric) coupling of a copper-thiolate with an aryl iodide. In particular, we focus on the chemistry of a discrete [Cu-I(SAr)(2)](-) complex (Ar = 2,6-dimethylphenyl), applying a range of techniques, including ESI-MS, cyclic voltammetry, transient luminescence spectroscopy, optical spectroscopy, DFT calculations, Stern-Volmer analysis, EPR spectroscopy, actinometry, and reactivity studies. The available data are consistent with the viability of a pathway in which photoexcited [Cu-I(SAr)(2)](-) * serves as an electron donor to an aryl iodide to afford an aryl radical, which then reacts in cage with the newly generated copper(II)-thiolate to furnish the cross-coupling product in a non-chain process.	[Johnson, Miles W.; Hannoun, Kareem I.; Tan, Yichen; Fu, Gregory C.; Peters, Jonas C.] CALTECH, Div Chem & Chem Engn, Pasadena, CA 91125 USA	Fu, GC; Peters, JC (corresponding author), CALTECH, Div Chem & Chem Engn, Pasadena, CA 91125 USA.	gcfu@caltech.edu; jpeters@caltech.edu			Gordon and Betty Moore FoundationGordon and Betty Moore Foundation; NIHUnited States Department of Health & Human ServicesNational Institutes of Health (NIH) - USA [NIGMS: R01 GM109194]; National Institute of HealthUnited States Department of Health & Human ServicesNational Institutes of Health (NIH) - USA [F32GM116412]	We thank Jun Myun Ahn, Dr Angel J. Di Bilio, Lawrence M. Henling, Tanvi S. Ratani, Dr David VanderVelde, Dr Jay R. Winkler, and members of the laboratory of Prof. Harry B. Gray for assistance, and we thank the Gordon and Betty Moore Foundation and the NIH (NIGMS: R01 GM109194) for funding. Photophysical studies were conducted at the Beckman Institute Laser Resource Center. M. W. J. would like to acknowledge the National Institute of Health for a Ruth L. Kirschstein National Research Service Award (F32GM116412).		46	41	41	1	89	ROYAL SOC CHEMISTRY	CAMBRIDGE	THOMAS GRAHAM HOUSE, SCIENCE PARK, MILTON RD, CAMBRIDGE CB4 0WF, CAMBS, ENGLAND	2041-6520	2041-6539		CHEM SCI	Chem. Sci.		2016	7	7					4091	4100		10.1039/c5sc04709a			10	Chemistry, Multidisciplinary	Chemistry	DP7YL	WOS:000378715000016	28044096	DOAJ Gold, Green Published, Green Accepted			2020-09-09	
J	Demosthenous, E; Borghesi, G; Mastorakos, E; Cant, RS				Demosthenous, Elena; Borghesi, Giulio; Mastorakos, Epaminondas; Cant, Robert Stewart			Direct Numerical Simulations of premixed methane flame initiation by pilot n-heptane spray autoignition	COMBUSTION AND FLAME			English	Article						Dual fuel combustion; Autoignition; n-Heptane spray; Premixed methane; Propagation	COMPRESSION IGNITION ENGINE; CONDITIONAL MOMENT CLOSURE; LOW-TEMPERATURE COMBUSTION; COMPLEX CHEMISTRY DNS; DUAL FUEL ENGINE; NATURAL-GAS; TURBULENT SPRAYS; SPARK-IGNITION; EMISSION CHARACTERISTICS; MIXING LAYERS	Autoignition of n-heptane sprays in a methane/air mixture and the subsequent methane premixed flame ignition, a constant volume configuration relevant to pilot-ignited dual fuel engines, was investigated by DNS. It was found that reducing the pilot fuel quantity, increases its autoignition time. This is attributed to the faster disappearance of the most reactive mixture fraction (predicted from homogeneous reactor calculations) which is quite rich. Consequently, ignition of the n-heptane occurs at leaner mixtures. The premixed methane flame is eventually ignited due to heating gained by the pressure rise caused by the n-heptane oxidation, and heat and mass transfer of intermediates from the n-heptane autoignition kernels. For large amounts of the pilot fuel, the combustion of the n-heptane results in significant adiabatic compression of the methane-air mixture. Hence the slow methane oxidation is accelerated and is further promoted by the presence of species in the oxidizer stream originating from the already ignited regions. For small amounts of the pilot fuel intermediates reach the oxidizer stream faster due to the very lean mixtures surrounding the n-heptane ignition kernels. Therefore, the premixed methane oxidation is initiated at intermediate temperatures. Depending on the amount of n-heptane, different statistical behaviour of the methane oxidation is observed when this is investigated in a reaction progress variable space. In particular for large amounts of n-heptane the methane oxidation follows roughly an autoignition regime, whereas for small amounts of n-heptane methane oxidation is similar to a canonical premixed flame. The data can be used for validation of various turbulent combustion models for dual-fuel combustion. (C) 2015 The Combustion Institute. Published by Elsevier Inc. All rights reserved.	[Demosthenous, Elena; Mastorakos, Epaminondas; Cant, Robert Stewart] Univ Cambridge, Dept Engn, Hopkinson Lab, Cambridge CB2 1PZ, England; [Borghesi, Giulio] CALTECH, Jet Prop Lab, Pasadena, CA 91109 USA	Demosthenous, E (corresponding author), Univ Cambridge, Dept Engn, Hopkinson Lab, Cambridge CB2 1PZ, England.	ed398@cam.ac.uk		Mastorakos, Epaminondas/0000-0001-8245-5188	EPSRCEngineering & Physical Sciences Research Council (EPSRC) [EP/J021997/1]; Engineering and Physical Sciences Research CouncilEngineering & Physical Sciences Research Council (EPSRC) [1222612, EP/J021997/1, EP/K025163/1, EP/K025791/1]	The computational costs for this work were covered by the EPSRC project ref. no. EP/J021997/1.		57	26	26	4	25	ELSEVIER SCIENCE INC	NEW YORK	360 PARK AVE SOUTH, NEW YORK, NY 10010-1710 USA	0010-2180	1556-2921		COMBUST FLAME	Combust. Flame	JAN	2016	163						122	137		10.1016/j.combustflame.2015.09.013			16	Thermodynamics; Energy & Fuels; Engineering, Multidisciplinary; Engineering, Chemical; Engineering, Mechanical	Thermodynamics; Energy & Fuels; Engineering	CZ7KP	WOS:000367278600011		Other Gold, Green Accepted			2020-09-09	
J	Bondzio, JH; Seroussi, H; Morlighem, M; Kleiner, T; Ruckamp, M; Humbert, A; Larour, EY				Bondzio, Johannes H.; Seroussi, Helene; Morlighem, Mathieu; Kleiner, Thomas; Rueckamp, Martin; Humbert, Angelika; Larour, Eric Y.			Modelling calving front dynamics using a level-set method: application to Jakobshavn Isbrae, West Greenland	CRYOSPHERE			English	Article							SPEED-UP; GLACIER; EVOLUTION; FLOW	Calving is a major mechanism of ice discharge of the Antarctic and Greenland ice sheets, and a change in calving front position affects the entire stress regime of marine terminating glaciers. The representation of calving front dynamics in a 2-D or 3-D ice sheet model remains non-trivial. Here, we present the theoretical and technical framework for a level-set method, an implicit boundary tracking scheme, which we implement into the Ice Sheet System Model (ISSM). This scheme allows us to study the dynamic response of a drainage basin to user-defined calving rates. We apply the method to Jakobshavn Isbr', a major marine terminating outlet glacier of the West Greenland Ice Sheet. The model robustly reproduces the high sensitivity of the glacier to calving, and we find that enhanced calving triggers significant acceleration of the ice stream. Upstream acceleration is sustained through a combination of mechanisms. However, both lateral stress and ice influx stabilize the ice stream. This study provides new insights into the ongoing changes occurring at Jakobshavn Isbr' and emphasizes that the incorporation of moving boundaries and dynamic lateral effects, not captured in flow-line models, is key for realistic model projections of sea level rise on centennial timescales.	[Bondzio, Johannes H.; Kleiner, Thomas; Rueckamp, Martin; Humbert, Angelika] Helmholtz Ctr Polar & Marine Res, Alfred Wegener Inst, Bremerhaven, Germany; [Seroussi, Helene; Larour, Eric Y.] CALTECH, Jet Prop Lab, Pasadena, CA USA; [Morlighem, Mathieu] Univ Calif Irvine, Dept Earth Syst Sci, Irvine, CA USA; [Humbert, Angelika] Univ Bremen, Fac Geosci 05, Bremen, Germany	Bondzio, JH (corresponding author), Helmholtz Ctr Polar & Marine Res, Alfred Wegener Inst, Bremerhaven, Germany.	jbondzio@uci.edu	Morlighem, Mathieu/O-9942-2014; Kleiner, Thomas/F-6821-2015	Morlighem, Mathieu/0000-0001-5219-1310; Ruckamp, Martin/0000-0003-2512-7238; Kleiner, Thomas/0000-0001-7825-5765; Humbert, Angelika/0000-0002-0244-8760	National Aeronautics and Space Administration, Cryospheric Sciences, and Modeling, Analysis and Prediction programs	A. Humbert acknowledges support of the DLR proposal HYD2059 which provides TerraSAR-X data for the project HGF-Alliance Remote Sensing and Earth System Dynamics. H. Seroussi, M. Morlighem, and E. Y. Larour are supported by grants from the National Aeronautics and Space Administration, Cryospheric Sciences, and Modeling, Analysis and Prediction programs. The authors thank the referees G. Jouvet and J. Bassis as well as the editor O. Gagliardini for their helpful and insightful comments.		51	22	22	1	10	COPERNICUS GESELLSCHAFT MBH	GOTTINGEN	BAHNHOFSALLEE 1E, GOTTINGEN, 37081, GERMANY	1994-0416	1994-0424		CRYOSPHERE	Cryosphere		2016	10	2					497	510		10.5194/tc-10-497-2016			14	Geography, Physical; Geosciences, Multidisciplinary	Physical Geography; Geology	DQ7TW	WOS:000379411800002		DOAJ Gold			2020-09-09	
J	Howell, SEL; Laliberte, F; Kwok, R; Derksen, C; King, J				Howell, Stephen E. L.; Laliberte, Frederic; Kwok, Ron; Derksen, Chris; King, Joshua			Landfast ice thickness in the Canadian Arctic Archipelago from observations and models	CRYOSPHERE			English	Article							SEA-ICE; SNOW DEPTH; VARIABILITY	Observed and modelled landfast ice thickness variability and trends spanning more than 5 decades within the Canadian Arctic Archipelago (CAA) are summarized. The observed sites (Cambridge Bay, Resolute, Eureka and Alert) represent some of the Arctic's longest records of landfast ice thickness. Observed end-of-winter (maximum) trends of landfast ice thickness (1957-2014) were statistically significant at Cambridge Bay (-4.31 +/- 1.4 cm decade(-1)), Eureka (-4.65 +/- 1.7 cm decade(-1)) and Alert (-4.44aEuro- +/- 1.6aEuro-cm (-1)) but not at Resolute. Over the 50+-year record, the ice thinned by similar to 0.24-0.26 m at Cambridge Bay, Eureka and Alert with essentially negligible change at Resolute. Although statistically significant warming in spring and fall was present at all sites, only low correlations between temperature and maximum ice thickness were present; snow depth was found to be more strongly associated with the negative ice thickness trends. Comparison with multi-model simulations from Coupled Model Intercomparison project phase 5 (CMIP5), Ocean Reanalysis Intercomparison (ORA-IP) and Pan-Arctic Ice-Ocean Modeling and Assimilation System (PIOMAS) show that although a subset of current generation models have a 'reasonable' climatological representation of landfast ice thickness and distribution within the CAA, trends are unrealistic and far exceed observations by up to 2 orders of magnitude. ORA-IP models were found to have positive correlations between temperature and ice thickness over the CAA, a feature that is inconsistent with both observations and coupled models from CMIP5.	[Howell, Stephen E. L.; Laliberte, Frederic; Derksen, Chris; King, Joshua] Environm & Climate Change Canada, Climate Res Div, Toronto, ON, Canada; [Kwok, Ron] CALTECH, Jet Prop Lab, Pasadena, CA USA	Howell, SEL (corresponding author), Environm & Climate Change Canada, Climate Res Div, Toronto, ON, Canada.	stephen.howell@canada.ca	Kwok, Ron/A-9762-2008; Kwok, Ronald/L-3968-2019; Derksen, Chris/S-9828-2017	Kwok, Ron/0000-0003-4051-5896; Kwok, Ronald/0000-0003-4051-5896; Derksen, Chris/0000-0001-6821-5479; King, Joshua/0000-0002-0353-8987				46	15	16	0	3	COPERNICUS GESELLSCHAFT MBH	GOTTINGEN	BAHNHOFSALLEE 1E, GOTTINGEN, 37081, GERMANY	1994-0416	1994-0424		CRYOSPHERE	Cryosphere		2016	10	4					1463	1475		10.5194/tc-10-1463-2016			13	Geography, Physical; Geosciences, Multidisciplinary	Physical Geography; Geology	DQ7XV	WOS:000379422700008		DOAJ Gold			2020-09-09	
S	Pagano, TS; Rider, D; Rud, M; Ting, D; Yee, K		Pagano, TS		Pagano, Thomas S.; Rider, David; Rud, Mayer; Ting, David; Yee, Karl			Measurement approach and design of the CubeSat Infrared Atmospheric Sounder (CIRAS)	CUBESATS AND NANOSATS FOR REMOTE SENSING	Proceedings of SPIE		English	Proceedings Paper	Conference on CubeSats and NanoSats for Remote Sensing	AUG 31, 2016	San Diego, CA	SPIE		Infrared; Sounding; CubeSat; Grating; Spectrometer		The CubeSat Infrared Atmospheric Sounder (CIRAS) will measure upwelling infrared radiation of the Earth in the MWIR region of the spectrum from space on a CubeSat. The observed radiances have information of potential value to weather forecasting agencies and can be used to retrieve lower tropospheric temperature and water vapor globally for weather and climate science investigations. Multiple units can be flown to improve temporal coverage or in formation to provide new data products including 3D atmospheric motion vector winds. CIRAS incorporates key new instrument technologies including a 2D array of High Operating Temperature Barrier Infrared Detector (HOT-BIRD) material, selected for its high uniformity, low cost, low noise and higher operating temperatures than traditional materials. The detectors are hybridized to a commercial ROIC and commercial camera electronics. The second key technology is an MWIR Grating Spectrometer (MGS) designed to provide imaging spectroscopy for atmospheric sounding in a CubeSat volume. The MGS has no moving parts and includes an immersion grating to reduce the volume and reduce distortion. The third key technology is an infrared blackbody fabricated with black silicon to have very high emissivity in a flat plate construction. JPL will also develop the mechanical, electronic and thermal subsystems for CIRAS, while the spacecraft will be a commercially available CubeSat. The integrated system will be a complete 6U CubeSat capable of measuring temperature and water vapor profiles with good lower tropospheric sensitivity. The CIRAS is the first step towards the development of an Earth Observation Nanosatellite Infrared (EON-IR) capable of operational readiness to mitigate a potential loss of CrIS on JPSS or complement the current observing system with different orbit crossing times.	[Pagano, Thomas S.; Rider, David; Rud, Mayer; Ting, David; Yee, Karl] CALTECH, Jet Prop Lab, 4800 Oak Grove Dr, Pasadena, CA 91109 USA	Pagano, TS (corresponding author), CALTECH, Jet Prop Lab, 4800 Oak Grove Dr, Pasadena, CA 91109 USA.							12	4	4	1	10	SPIE-INT SOC OPTICAL ENGINEERING	BELLINGHAM	1000 20TH ST, PO BOX 10, BELLINGHAM, WA 98227-0010 USA	0277-786X		978-1-5106-0347-9; 978-1-5106-0348-6	PROC SPIE			2016	9978								UNSP 997806	10.1117/12.2235986			7	Engineering, Aerospace; Remote Sensing	Engineering; Remote Sensing	BG5QP	WOS:000389680800003					2020-09-09	
J	Cooke, RM; Saatchi, S; Hagen, S				Cooke, Roger M.; Saatchi, Sassan; Hagen, Stephen			Global correlation and uncertainty accounting	DEPENDENCE MODELING			English	Article						global correlation; forest carbon; uncertainty accounting		For a high dimensional field of random variables, global correlation is defined as the ratio of average covariance and average variance, and its elementary properties are studied. Global correlation is used to harmonize uncertainty assessments at global and local scales. It can be estimated by the correlation of random aggregations of fixed size of disjoint sets of random variables. Illustrative applications are given using crop loss per county per year and forest carbon.	[Cooke, Roger M.] Resources Future Inc, Washington, DC 20036 USA; [Saatchi, Sassan] CALTECH, Jet Prop Lab, Pasadena, CA USA; [Hagen, Stephen] Appl GeoSolut, Durham, NH USA	Cooke, RM (corresponding author), Resources Future Inc, Washington, DC 20036 USA.	cooke@rff.org						14	1	1	0	0	DE GRUYTER POLAND SP ZOO	WARSAW	BOGUMILA ZUGA 32A STR., 01-811 WARSAW, POLAND	2300-2298			DEPEND MODEL	Depend. Model.	JAN	2016	4	1					184	189		10.1515/demo-2016-0009			6	Statistics & Probability	Mathematics	VG4KW	WOS:000446888200009		DOAJ Gold			2020-09-09	
