author_id,name,division,score
37604b69-bbaf-409f-b4d6-8d9a83eff7c2,"Walton, Dominic J.",GPS,0.24761309285230595
37604b69-bbaf-409f-b4d6-8d9a83eff7c2,"Walton, Dominic J.",BBE,0.11878826880896005
37604b69-bbaf-409f-b4d6-8d9a83eff7c2,"Walton, Dominic J.",EAS,0.20951542836977335
37604b69-bbaf-409f-b4d6-8d9a83eff7c2,"Walton, Dominic J.",CCE,0.17452651318412576
37604b69-bbaf-409f-b4d6-8d9a83eff7c2,"Walton, Dominic J.",PMA,0.5216975616699272
37604b69-bbaf-409f-b4d6-8d9a83eff7c2,"Walton, Dominic J.",HSS,0.09118733172207671
0edcbf54-f0b5-4de3-ad5e-b69fc68092d9,"Walton, D.",GPS,0.17188595356973332
0edcbf54-f0b5-4de3-ad5e-b69fc68092d9,"Walton, D.",BBE,0.08566483783352002
0edcbf54-f0b5-4de3-ad5e-b69fc68092d9,"Walton, D.",EAS,0.1469104422108129
0edcbf54-f0b5-4de3-ad5e-b69fc68092d9,"Walton, D.",CCE,0.13143375867522017
0edcbf54-f0b5-4de3-ad5e-b69fc68092d9,"Walton, D.",PMA,0.34242528695137564
0edcbf54-f0b5-4de3-ad5e-b69fc68092d9,"Walton, D.",HSS,0.06119209426978352
8c1b528a-63d4-4253-b236-1f4a6d350e49,"Verma, Manish",GPS,0.14782860585636726
8c1b528a-63d4-4253-b236-1f4a6d350e49,"Verma, Manish",BBE,0.08316872480679523
8c1b528a-63d4-4253-b236-1f4a6d350e49,"Verma, Manish",EAS,0.11376868032220358
8c1b528a-63d4-4253-b236-1f4a6d350e49,"Verma, Manish",CCE,0.1005540857868454
8c1b528a-63d4-4253-b236-1f4a6d350e49,"Verma, Manish",PMA,0.0890732597632131
8c1b528a-63d4-4253-b236-1f4a6d350e49,"Verma, Manish",HSS,0.06777087017025893
f41bceb3-8667-46a8-a57f-16b80ac4de99,"Verma, Vandi",GPS,0.14324621120395523
f41bceb3-8667-46a8-a57f-16b80ac4de99,"Verma, Vandi",BBE,0.09606847841856793
f41bceb3-8667-46a8-a57f-16b80ac4de99,"Verma, Vandi",EAS,0.12856035931440435
f41bceb3-8667-46a8-a57f-16b80ac4de99,"Verma, Vandi",CCE,0.09845912031327063
f41bceb3-8667-46a8-a57f-16b80ac4de99,"Verma, Vandi",PMA,0.1144097989528625
f41bceb3-8667-46a8-a57f-16b80ac4de99,"Verma, Vandi",HSS,0.06953081120888896
e5058932-9be3-4856-acad-8acb9fa1c732,"Verma, Rishi",GPS,0.07807951091731738
e5058932-9be3-4856-acad-8acb9fa1c732,"Verma, Rishi",BBE,0.07721820320778135
e5058932-9be3-4856-acad-8acb9fa1c732,"Verma, Rishi",EAS,0.12467168059658743
e5058932-9be3-4856-acad-8acb9fa1c732,"Verma, Rishi",CCE,0.07708423376656
e5058932-9be3-4856-acad-8acb9fa1c732,"Verma, Rishi",PMA,0.09164655090834321
e5058932-9be3-4856-acad-8acb9fa1c732,"Verma, Rishi",HSS,0.06210971603604651
b38c08a2-d5e7-4d7c-96cb-5a0a2d114210,"Verma, V.",GPS,0.0970859917015891
b38c08a2-d5e7-4d7c-96cb-5a0a2d114210,"Verma, V.",BBE,0.06660366234526212
b38c08a2-d5e7-4d7c-96cb-5a0a2d114210,"Verma, V.",EAS,0.0848180143576767
b38c08a2-d5e7-4d7c-96cb-5a0a2d114210,"Verma, V.",CCE,0.06425122338009698
b38c08a2-d5e7-4d7c-96cb-5a0a2d114210,"Verma, V.",PMA,0.07662806775499867
b38c08a2-d5e7-4d7c-96cb-5a0a2d114210,"Verma, V.",HSS,0.044988769990327956
bbdb5ee3-4d47-4054-8642-03b6b1b11f1e,"Verma, M.",GPS,0.15150298894949812
bbdb5ee3-4d47-4054-8642-03b6b1b11f1e,"Verma, M.",BBE,0.07902442823361638
bbdb5ee3-4d47-4054-8642-03b6b1b11f1e,"Verma, M.",EAS,0.1136143124222153
bbdb5ee3-4d47-4054-8642-03b6b1b11f1e,"Verma, M.",CCE,0.09403729361686322
bbdb5ee3-4d47-4054-8642-03b6b1b11f1e,"Verma, M.",PMA,0.09574871802799544
bbdb5ee3-4d47-4054-8642-03b6b1b11f1e,"Verma, M.",HSS,0.05725950647661083
3d85ba76-fc9a-4594-8c2f-4d7ba28a0480,"Stern, D.",GPS,0.2711933023098856
3d85ba76-fc9a-4594-8c2f-4d7ba28a0480,"Stern, D.",BBE,0.13566176254416043
3d85ba76-fc9a-4594-8c2f-4d7ba28a0480,"Stern, D.",EAS,0.2332970441867395
3d85ba76-fc9a-4594-8c2f-4d7ba28a0480,"Stern, D.",CCE,0.196035059349259
3d85ba76-fc9a-4594-8c2f-4d7ba28a0480,"Stern, D.",PMA,0.6052508517784643
3d85ba76-fc9a-4594-8c2f-4d7ba28a0480,"Stern, D.",HSS,0.1003866183079253
20c71db9-cd8d-46da-b818-7f4a7b8faa2e,"Stern, Daniel",GPS,0.3145657061150524
20c71db9-cd8d-46da-b818-7f4a7b8faa2e,"Stern, Daniel",BBE,0.16697126659691214
20c71db9-cd8d-46da-b818-7f4a7b8faa2e,"Stern, Daniel",EAS,0.26941983670701963
20c71db9-cd8d-46da-b818-7f4a7b8faa2e,"Stern, Daniel",CCE,0.22929761111158192
20c71db9-cd8d-46da-b818-7f4a7b8faa2e,"Stern, Daniel",PMA,0.6782666578419272
20c71db9-cd8d-46da-b818-7f4a7b8faa2e,"Stern, Daniel",HSS,0.11787559118266637
7ef31c1c-a459-44f5-9fce-fa96bec70f59,"Stern, Jeffrey A.",GPS,0.0872719534805954
7ef31c1c-a459-44f5-9fce-fa96bec70f59,"Stern, Jeffrey A.",BBE,0.07264753810301901
7ef31c1c-a459-44f5-9fce-fa96bec70f59,"Stern, Jeffrey A.",EAS,0.16409856205056392
7ef31c1c-a459-44f5-9fce-fa96bec70f59,"Stern, Jeffrey A.",CCE,0.09998708176115033
7ef31c1c-a459-44f5-9fce-fa96bec70f59,"Stern, Jeffrey A.",PMA,0.1152588493859407
7ef31c1c-a459-44f5-9fce-fa96bec70f59,"Stern, Jeffrey A.",HSS,0.05868597591536913
2470612f-ebf9-438b-80a1-3db6c685ccbc,"Stern, Daniel K.",GPS,0.1682297700457386
2470612f-ebf9-438b-80a1-3db6c685ccbc,"Stern, Daniel K.",BBE,0.0867885057103567
2470612f-ebf9-438b-80a1-3db6c685ccbc,"Stern, Daniel K.",EAS,0.15128598050808648
2470612f-ebf9-438b-80a1-3db6c685ccbc,"Stern, Daniel K.",CCE,0.12062985838018886
2470612f-ebf9-438b-80a1-3db6c685ccbc,"Stern, Daniel K.",PMA,0.3815396662124816
2470612f-ebf9-438b-80a1-3db6c685ccbc,"Stern, Daniel K.",HSS,0.07165546605091379
2e725490-ed84-4812-9b9a-57c9e2b60342,"Stern, Daniel J.",GPS,0.09379380578012125
2e725490-ed84-4812-9b9a-57c9e2b60342,"Stern, Daniel J.",BBE,0.09868477678476031
2e725490-ed84-4812-9b9a-57c9e2b60342,"Stern, Daniel J.",EAS,0.11333340805809626
2e725490-ed84-4812-9b9a-57c9e2b60342,"Stern, Daniel J.",CCE,0.08489267754453306
2e725490-ed84-4812-9b9a-57c9e2b60342,"Stern, Daniel J.",PMA,0.11655044109301446
2e725490-ed84-4812-9b9a-57c9e2b60342,"Stern, Daniel J.",HSS,0.07126617871911917
284f6b41-717c-4ecb-b976-70af1e315218,"Menemenlis, Dimitris",GPS,0.3813049578062819
284f6b41-717c-4ecb-b976-70af1e315218,"Menemenlis, Dimitris",BBE,0.16200160872558506
284f6b41-717c-4ecb-b976-70af1e315218,"Menemenlis, Dimitris",EAS,0.28271108550239893
284f6b41-717c-4ecb-b976-70af1e315218,"Menemenlis, Dimitris",CCE,0.23861260459035552
284f6b41-717c-4ecb-b976-70af1e315218,"Menemenlis, Dimitris",PMA,0.22194223865768217
284f6b41-717c-4ecb-b976-70af1e315218,"Menemenlis, Dimitris",HSS,0.11767158107639174
369a2ff8-8f1c-4d7d-a0e6-178862607205,"Menemenlis, D.",GPS,0.28347031726168614
369a2ff8-8f1c-4d7d-a0e6-178862607205,"Menemenlis, D.",BBE,0.10598276557330222
369a2ff8-8f1c-4d7d-a0e6-178862607205,"Menemenlis, D.",EAS,0.19498911630304008
369a2ff8-8f1c-4d7d-a0e6-178862607205,"Menemenlis, D.",CCE,0.17461223825699626
369a2ff8-8f1c-4d7d-a0e6-178862607205,"Menemenlis, D.",PMA,0.15287298890252005
369a2ff8-8f1c-4d7d-a0e6-178862607205,"Menemenlis, D.",HSS,0.08342361910555006
4fc90345-9b54-4450-88d8-036497c76e87,"Spiers, Gary D.",GPS,0.19978615773086442
4fc90345-9b54-4450-88d8-036497c76e87,"Spiers, Gary D.",BBE,0.10217736453960377
4fc90345-9b54-4450-88d8-036497c76e87,"Spiers, Gary D.",EAS,0.20628242681573583
4fc90345-9b54-4450-88d8-036497c76e87,"Spiers, Gary D.",CCE,0.15050665793937856
4fc90345-9b54-4450-88d8-036497c76e87,"Spiers, Gary D.",PMA,0.16168207294613313
4fc90345-9b54-4450-88d8-036497c76e87,"Spiers, Gary D.",HSS,0.06318871536004475
2538a569-9078-45dc-b0c7-deed566ac520,"Spiers, Gary",GPS,0.06292540030409473
2538a569-9078-45dc-b0c7-deed566ac520,"Spiers, Gary",BBE,0.03159739126197322
2538a569-9078-45dc-b0c7-deed566ac520,"Spiers, Gary",EAS,0.08224592560432971
2538a569-9078-45dc-b0c7-deed566ac520,"Spiers, Gary",CCE,0.04477919089458954
2538a569-9078-45dc-b0c7-deed566ac520,"Spiers, Gary",PMA,0.06451928582487043
2538a569-9078-45dc-b0c7-deed566ac520,"Spiers, Gary",HSS,0.02588288526675756
b455f2e3-c820-40f5-b410-c1163b01115a,"Menzies, Robert T.",GPS,0.20053195502357157
b455f2e3-c820-40f5-b410-c1163b01115a,"Menzies, Robert T.",BBE,0.08994956361317642
b455f2e3-c820-40f5-b410-c1163b01115a,"Menzies, Robert T.",EAS,0.17757411640641754
b455f2e3-c820-40f5-b410-c1163b01115a,"Menzies, Robert T.",CCE,0.1458558753034903
b455f2e3-c820-40f5-b410-c1163b01115a,"Menzies, Robert T.",PMA,0.13901915279386967
b455f2e3-c820-40f5-b410-c1163b01115a,"Menzies, Robert T.",HSS,0.06007051045619746
9e78a6e3-44e6-43e9-8530-cf46c11f5bc8,"Jacob, Joseph C.",GPS,0.1963300408186878
9e78a6e3-44e6-43e9-8530-cf46c11f5bc8,"Jacob, Joseph C.",BBE,0.10053829496754316
9e78a6e3-44e6-43e9-8530-cf46c11f5bc8,"Jacob, Joseph C.",EAS,0.18467708491064463
9e78a6e3-44e6-43e9-8530-cf46c11f5bc8,"Jacob, Joseph C.",CCE,0.1462279015065406
9e78a6e3-44e6-43e9-8530-cf46c11f5bc8,"Jacob, Joseph C.",PMA,0.1458090252654829
9e78a6e3-44e6-43e9-8530-cf46c11f5bc8,"Jacob, Joseph C.",HSS,0.07258825520633712
d02ab53f-8a5a-43cc-82b4-1eb781b3118f,"Jacob, Joe",GPS,0.06203994148227097
d02ab53f-8a5a-43cc-82b4-1eb781b3118f,"Jacob, Joe",BBE,0.05887292934779595
d02ab53f-8a5a-43cc-82b4-1eb781b3118f,"Jacob, Joe",EAS,0.07204734782524409
d02ab53f-8a5a-43cc-82b4-1eb781b3118f,"Jacob, Joe",CCE,0.049789247977473715
d02ab53f-8a5a-43cc-82b4-1eb781b3118f,"Jacob, Joe",PMA,0.06221884456229727
d02ab53f-8a5a-43cc-82b4-1eb781b3118f,"Jacob, Joe",HSS,0.04462011016661667
d8882942-c8ef-4583-98c8-223b503f1b7b,"Eisenhardt, Peter R. M.",GPS,0.20269211526534953
d8882942-c8ef-4583-98c8-223b503f1b7b,"Eisenhardt, Peter R. M.",BBE,0.10503524743484273
d8882942-c8ef-4583-98c8-223b503f1b7b,"Eisenhardt, Peter R. M.",EAS,0.16097588351356185
d8882942-c8ef-4583-98c8-223b503f1b7b,"Eisenhardt, Peter R. M.",CCE,0.14920158398463854
d8882942-c8ef-4583-98c8-223b503f1b7b,"Eisenhardt, Peter R. M.",PMA,0.4865699225297942
d8882942-c8ef-4583-98c8-223b503f1b7b,"Eisenhardt, Peter R. M.",HSS,0.07363078062678731
28c8ec5e-04c6-439f-ac66-5e6a24e503be,"Eisenhardt, Peter",GPS,0.17003568790995413
28c8ec5e-04c6-439f-ac66-5e6a24e503be,"Eisenhardt, Peter",BBE,0.10214101183014394
28c8ec5e-04c6-439f-ac66-5e6a24e503be,"Eisenhardt, Peter",EAS,0.14875118587029992
28c8ec5e-04c6-439f-ac66-5e6a24e503be,"Eisenhardt, Peter",CCE,0.1366634107463269
28c8ec5e-04c6-439f-ac66-5e6a24e503be,"Eisenhardt, Peter",PMA,0.41389624725208884
28c8ec5e-04c6-439f-ac66-5e6a24e503be,"Eisenhardt, Peter",HSS,0.070410407719327
5a2e8d7f-d41f-487c-848b-75032417d0ef,"Eisenhardt, P.",GPS,0.13803796511055388
5a2e8d7f-d41f-487c-848b-75032417d0ef,"Eisenhardt, P.",BBE,0.06729014162288412
5a2e8d7f-d41f-487c-848b-75032417d0ef,"Eisenhardt, P.",EAS,0.10943091174912929
5a2e8d7f-d41f-487c-848b-75032417d0ef,"Eisenhardt, P.",CCE,0.09243422928639591
5a2e8d7f-d41f-487c-848b-75032417d0ef,"Eisenhardt, P.",PMA,0.3745058224840718
5a2e8d7f-d41f-487c-848b-75032417d0ef,"Eisenhardt, P.",HSS,0.0449722615745306
2d6466c9-7b4d-4f48-b00a-4b8ea3a7fc1f,"Tsai, Chao-Wei",GPS,0.18961774270441628
2d6466c9-7b4d-4f48-b00a-4b8ea3a7fc1f,"Tsai, Chao-Wei",BBE,0.09499139342445492
2d6466c9-7b4d-4f48-b00a-4b8ea3a7fc1f,"Tsai, Chao-Wei",EAS,0.1597064158296187
2d6466c9-7b4d-4f48-b00a-4b8ea3a7fc1f,"Tsai, Chao-Wei",CCE,0.13225394355272577
2d6466c9-7b4d-4f48-b00a-4b8ea3a7fc1f,"Tsai, Chao-Wei",PMA,0.43820839915732984
2d6466c9-7b4d-4f48-b00a-4b8ea3a7fc1f,"Tsai, Chao-Wei",HSS,0.07330048315978277
e84ea39c-3215-498a-9877-cac8375f27e6,"Ellis, Justin A.",GPS,0.17084274455295262
e84ea39c-3215-498a-9877-cac8375f27e6,"Ellis, Justin A.",BBE,0.09802923736615336
e84ea39c-3215-498a-9877-cac8375f27e6,"Ellis, Justin A.",EAS,0.17016891712849117
e84ea39c-3215-498a-9877-cac8375f27e6,"Ellis, Justin A.",CCE,0.11458583175567967
e84ea39c-3215-498a-9877-cac8375f27e6,"Ellis, Justin A.",PMA,0.2881628292693327
e84ea39c-3215-498a-9877-cac8375f27e6,"Ellis, Justin A.",HSS,0.08555377115769139
e8398375-52e2-4b72-9198-5d5c0419e021,"Ellis, Justin",GPS,0.1301619040815401
e8398375-52e2-4b72-9198-5d5c0419e021,"Ellis, Justin",BBE,0.08051311167682158
e8398375-52e2-4b72-9198-5d5c0419e021,"Ellis, Justin",EAS,0.1433563681988836
e8398375-52e2-4b72-9198-5d5c0419e021,"Ellis, Justin",CCE,0.09541832617253791
e8398375-52e2-4b72-9198-5d5c0419e021,"Ellis, Justin",PMA,0.24650091285513015
e8398375-52e2-4b72-9198-5d5c0419e021,"Ellis, Justin",HSS,0.0627443698834611
2a63c45e-c17d-4203-9661-51a6f827424b,"Beichman, C.",GPS,0.29365114759843713
2a63c45e-c17d-4203-9661-51a6f827424b,"Beichman, C.",BBE,0.12163780611030467
2a63c45e-c17d-4203-9661-51a6f827424b,"Beichman, C.",EAS,0.19916818653016566
2a63c45e-c17d-4203-9661-51a6f827424b,"Beichman, C.",CCE,0.1482235831561557
2a63c45e-c17d-4203-9661-51a6f827424b,"Beichman, C.",PMA,0.4673515937336995
2a63c45e-c17d-4203-9661-51a6f827424b,"Beichman, C.",HSS,0.09411629336636211
504f7261-f061-48b8-9f30-f0639d2e77b1,"Beichman, Charles A.",GPS,0.36975992750750375
504f7261-f061-48b8-9f30-f0639d2e77b1,"Beichman, Charles A.",BBE,0.11849872529684118
504f7261-f061-48b8-9f30-f0639d2e77b1,"Beichman, Charles A.",EAS,0.18602643002494956
504f7261-f061-48b8-9f30-f0639d2e77b1,"Beichman, Charles A.",CCE,0.15209870378197635
504f7261-f061-48b8-9f30-f0639d2e77b1,"Beichman, Charles A.",PMA,0.5158497361479639
504f7261-f061-48b8-9f30-f0639d2e77b1,"Beichman, Charles A.",HSS,0.09136777086040457
b3fe3952-26b4-46c9-af5c-a21496211662,"Beichman, Charles",GPS,0.3560856969390584
b3fe3952-26b4-46c9-af5c-a21496211662,"Beichman, Charles",BBE,0.130773025481486
b3fe3952-26b4-46c9-af5c-a21496211662,"Beichman, Charles",EAS,0.17932855532495012
b3fe3952-26b4-46c9-af5c-a21496211662,"Beichman, Charles",CCE,0.14403100445161107
b3fe3952-26b4-46c9-af5c-a21496211662,"Beichman, Charles",PMA,0.4567006140703227
b3fe3952-26b4-46c9-af5c-a21496211662,"Beichman, Charles",HSS,0.0873460013416677
a795c6f5-46d1-48bd-b381-271e66b8f111,"Beichman, Chas",GPS,0.18267808344719938
