PT	AU	BA	BE	GP	AF	BF	CA	TI	SO	SE	BS	LA	DT	CT	CY	CL	SP	HO	DE	ID	AB	C1	RP	EM	RI	OI	FU	FX	CR	NR	TC	Z9	U1	U2	PU	PI	PA	SN	EI	BN	J9	JI	PD	PY	VL	IS	PN	SU	SI	MA	BP	EP	AR	DI	D2	EA	PG	WC	SC	GA	UT	PM	OA	HC	HP	DA
S	Quadrelli, MB; Hodges, R; Vilnrotter, V; Bandyopadhyay, S; Tassi, F; Bevilacqua, S			IEEE	Quadrelli, Marco B.; Hodges, Richard; Vilnrotter, Victor; Bandyopadhyay, Saptarshi; Tassi, Francesco; Bevilacqua, Stefano			Distributed Swarm Antenna Arrays for Deep Space Applications	2019 IEEE AEROSPACE CONFERENCE	IEEE Aerospace Conference Proceedings		English	Proceedings Paper	IEEE Aerospace Conference	MAR 02-09, 2019	Big Sky, MT	IEEE				It is desirable to develop a high Equivalent Isotropically Radiated Power (EIRP), autonomous, distributed, reconfigurable, on-demand Ka/X-band transmit-antenna array using small satellites, for deep-space communication (Mars and beyond). Our work shows that a distributed, free-flying swarm array composed of N CubeSats can not only be phased to provide a coherent beam in Ka/X-band, with performance (mass, power, data rate) comparable to the state-of-the-art Mars Reconnaissance Orbiter (MRO), but with N large, higher performance and data rates can be achieved, assuming a proper intra-swarm metrology system is in place.	[Quadrelli, Marco B.; Hodges, Richard; Vilnrotter, Victor; Bandyopadhyay, Saptarshi; Tassi, Francesco; Bevilacqua, Stefano] CALTECH, Jet Prop Lab, 4800 Oak Grove Dr, Pasadena, CA 91109 USA	Quadrelli, MB (corresponding author), CALTECH, Jet Prop Lab, 4800 Oak Grove Dr, Pasadena, CA 91109 USA.	marco.b.quadrelli@jpl.nasa.gov			National Aeronautics and Space AdministrationNational Aeronautics & Space Administration (NASA)	(C) 2018 California Institute of Technology. Government sponsorship acknowledged. This research was carried out at the Jet Propulsion Laboratory, California Institute of Technology, under a contract with the National Aeronautics and Space Administration. Many thanks to Dr. David Hansen (JPL, retired) for providing the link budget, to Dr. Stephen Townes (JIL) for providing technical guidance, to Dr. Fred Hadaegh for programmatic guidance, and to prof. Soon-Jo Chung of Caltech, and his student Yashwant Nakka, for technical discussions.		26	0	0	0	1	IEEE	NEW YORK	345 E 47TH ST, NEW YORK, NY 10017 USA	1095-323X		978-1-5386-6854-2	AEROSP CONF PROC			2019													15	Engineering, Aerospace	Engineering	BN4AI	WOS:000481648203025					2020-09-15	
S	Ralph, A; Oaida, B			IEEE	Ralph, Alyssa; Oaida, Bogdan			Effects of Errors on Optical Imagers Using Target Motion Compensation in Flyby Trajectories	2019 IEEE AEROSPACE CONFERENCE	IEEE Aerospace Conference Proceedings		English	Proceedings Paper	IEEE Aerospace Conference	MAR 02-09, 2019	Big Sky, MT	IEEE				Remote sensing is particularly useful in interplanetary observation where in-situ measurements are not yet possible. For flyby spacecraft to obtain accurate data during short windows with high relative velocities, target motion compensation is often required to preserve signal amplitude and prevent pixel smear. Effects of orbital determination errors, pointing accuracy error, and timing errors are exacerbated by use of target motion compensation to varying degrees. A Monte Carlo simulation was developed to determine trends in smear and required target motion capabilities for various flyby geometries, velocities, and exposure times for a selection of Jovian and Saturnian moons of exploratory interest. Case studies are presented for a range of potential missions and their simulation results compared to show variation in errors based on differences in input parameters. Results from the simulation can inform early choices in instrument and mission design, operations and mission planning.	[Ralph, Alyssa; Oaida, Bogdan] CALTECH, Jet Prop Lab, 4800 Oak Grove Dr, Pasadena, CA 91109 USA; [Ralph, Alyssa] Calif Polytech State Univ San Luis Obispo, 1 Grand Ave, San Luis Obispo, CA 93407 USA	Ralph, A (corresponding author), CALTECH, Jet Prop Lab, 4800 Oak Grove Dr, Pasadena, CA 91109 USA.; Ralph, A (corresponding author), Calif Polytech State Univ San Luis Obispo, 1 Grand Ave, San Luis Obispo, CA 93407 USA.	aralph@calpoly.edu; bogdan@jpl.nasa.gov			National Aeronautics and Space AdministrationNational Aeronautics & Space Administration (NASA)	The work described in this paper was performed at the Jet Propulsion Laboratory, California Institute of Technology, under a contract with the National Aeronautics and Space Administration.		4	0	0	0	0	IEEE	NEW YORK	345 E 47TH ST, NEW YORK, NY 10017 USA	1095-323X		978-1-5386-6854-2	AEROSP CONF PROC			2019													8	Engineering, Aerospace	Engineering	BN4AI	WOS:000481648204038					2020-09-15	
S	Roberts, D; Xianyu, HQ; Nersisyan, S; Tabiryan, NV; Serabyn, E			IEEE	Roberts, David; Xianyu, Haiqing; Nersisyan, Sarik; Tabiryan, Nelson V.; Serabyn, Eugene			Overcoming the tradeoff between efficiency and bandwidth for vector vortex waveplates	2019 IEEE AEROSPACE CONFERENCE	IEEE Aerospace Conference Proceedings		English	Proceedings Paper	IEEE Aerospace Conference	MAR 02-09, 2019	Big Sky, MT	IEEE				Vector vortex waveplates offer distinct advantages compared to conventional light blocking components for coronagraphs due to their continuous structure, thinness, and transparency. They allow high contrast over a broad band in any spectral region for which the available anisotropic optical materials are transparent. We present opportunities of reducing in-band leakage of vector vortex waveplates to <0.001% level, and improving the tradeoff between the spectral bandwidth and efficiency. Comparative analysis of different architectures of vector vortex waveplates is performed.	[Roberts, David; Xianyu, Haiqing; Nersisyan, Sarik; Tabiryan, Nelson V.] Beam Engn Adv Measurements Co, 1300 Lee Rd, Orlando, FL 32810 USA; [Serabyn, Eugene] CALTECH, Jet Prop Lab, 4800 Oak Grove Dr, Pasadena, CA 91109 USA	Roberts, D (corresponding author), Beam Engn Adv Measurements Co, 1300 Lee Rd, Orlando, FL 32810 USA.	info@beamco.com; eserabyn@s383.jpl.nasa.gov			NASA SBIRNational Aeronautics & Space Administration (NASA)	This work was supported in part by NASA SBIR funding. Andrii Pshenychnyi and Levon Tabirian provided valuable data collection and analysis.		5	1	1	0	1	IEEE	NEW YORK	345 E 47TH ST, NEW YORK, NY 10017 USA	1095-323X		978-1-5386-6854-2	AEROSP CONF PROC			2019													15	Engineering, Aerospace	Engineering	BN4AI	WOS:000481648200036					2020-09-15	
S	Rumpf, CM; Mathias, D; Farnocchia, D; Chesley, S			IEEE	Rumpf, Clemens M.; Mathias, Donovan; Farnocchia, Davide; Chesley, Steven			Projecting Asteroid Impact Corridors onto the Earth	2019 IEEE AEROSPACE CONFERENCE	IEEE Aerospace Conference Proceedings		English	Proceedings Paper	IEEE Aerospace Conference	MAR 02-09, 2019	Big Sky, MT	IEEE				Asteroids that collide with the Earth have the potential to deliver widespread destruction to human civilization. The Probabilistic Asteroid Impact Risk (PAIR) software tool is currently being used to model the consequences associated with this natural hazard. Given that initial orbital solutions for a threatening asteroid are subject to uncertainties, the projected impact locations can cover a large area on the Earth's surface, called the impact corridor. The impact corridor not only provides information about the extent and general shape of the exposed area, but also represents a spatial projection of the impact probability distribution on the surface of the Earth. Spatial impact probability information is crucial for asteroid risk assessment, which combines impact consequences and impact probability. While PAIR is currently capable of estimating the impact consequences for a given impact scenario, including a probabilistic representation of the impact corridor will crucially extend its utility in asteroid risk analysis. Here, we present an approach to derive the impact corridor from an initial orbital solution that provides a position and velocity state vector in Cartesian coordinates with a corresponding covariance matrix. Using a Monte Carlo method, a finite set of impact points is generated by sampling the orbital solution state space and propagating the sampled orbits to the ground. The set of impact locations is subsequently used to construct the impact corridor in continuous form on the ground. An analytical or numerical approach may be used to construct the impact corridor from a set of impact points. The analytical approach requires fitting of a probability density function to the impact location set to determine a spatial impact probability distribution. On the other hand, the numerical approach estimates the spatial impact location density at each position in the affected area and scales this information to represent impact probability. The two schemes are compared for their practical applicability within the PAIR tool. The capability to calculate probabilistic impact corridors from orbital data within the PAIR model will enable it to support additional asteroid risk analysis applications, such as risk-informed design for mitigation missions or evaluation of civil response strategies.	[Rumpf, Clemens M.; Mathias, Donovan] NASA, Ames Res Ctr, Moffett Field, CA 94035 USA; [Rumpf, Clemens M.] NASA, USRA, Moffett Field, CA 94035 USA; [Farnocchia, Davide; Chesley, Steven] CALTECH, Jet Prop Lab, Pasadena, CA 91109 USA	Rumpf, CM (corresponding author), NASA, Ames Res Ctr, Moffett Field, CA 94035 USA.; Rumpf, CM (corresponding author), NASA, USRA, Moffett Field, CA 94035 USA.	clemens.rumpf@nasa.gov; donovan.mathias@nasa.gov; Davide.Farnocchia@jpl.nasa.gov; steve.chesley@jpl.nasa.gov			NASA Postdoctoral Program (NPP)National Aeronautics & Space Administration (NASA); NASA Planetary Defense Coordination Office (PDCO); NASANational Aeronautics & Space Administration (NASA)	Support for this work provided by the NASA Postdoctoral Program (NPP) and the NASA Planetary Defense Coordination Office (PDCO). Part of this research was conducted at the Jet Propulsion Laboratory, California Institute of Technology, under a contract with NASA. The authors thank Darrel Robertson, and Lorien Wheeler of NASA ARC for their constructive comments and suggestions.		16	0	0	0	0	IEEE	NEW YORK	345 E 47TH ST, NEW YORK, NY 10017 USA	1095-323X		978-1-5386-6854-2	AEROSP CONF PROC			2019													7	Engineering, Aerospace	Engineering	BN4AI	WOS:000481648202046					2020-09-15	
S	Sabet, S; Agha-mohammadi, AA; Tagliabue, A; Elliott, DS; Nikravesh, PE			IEEE	Sabet, Sahand; Agha-mohammadi, Ali-akbar; Tagliabue, Andrea; Elliott, D. Sawyer; Nikravesh, Parviz E.			Rollocopter: An Energy-aware Hybrid Aerial-ground Mobility for Extreme Terrains	2019 IEEE AEROSPACE CONFERENCE	IEEE Aerospace Conference Proceedings		English	Proceedings Paper	IEEE Aerospace Conference	MAR 02-09, 2019	Big Sky, MT	IEEE				In this work, we design and model a new hybrid aerial-ground mobility system concept for extreme terrains referred to as Rollocopter. The platform would uses common multi-rotor propellers enclosed in a spherical shell to produce the necessary forces to roll on the ground and fly. The proposed platform would be able to achieve (a) multi-modal locomotion (fly and roll) for increased energy efficiency, (b) collision resiliency due to its impact-resistant structure, and (c) high-level of controllability due to three-dimensional actuation. This work focuses on the preliminary design trade-offs, analysis and feasibility assessment of the platform. First, a dynamic model of the robot that considers interaction with the ground is developed. Second, a control architecture for flying and rolling is proposed and evaluated in simulation. Finally, a discussion on the energy efficiency of the flying and rolling mobility modes via leveraging a derived dynamic model of the power consumption is provided.	[Sabet, Sahand; Nikravesh, Parviz E.] Univ Arizona, Dept Aerosp & Mech Engn, Tucson, AZ 85719 USA; [Agha-mohammadi, Ali-akbar; Tagliabue, Andrea] CALTECH, Jet Prop Lab, Pasadena, CA 91109 USA; [Elliott, D. Sawyer] Cornell Univ, Dept Aerosp Engn, Ithaca, NY 14853 USA	Sabet, S (corresponding author), Univ Arizona, Dept Aerosp & Mech Engn, Tucson, AZ 85719 USA.	sahandsabet@email.arizona.edu; aliagha@jpl.nasa.gov; andrea.tagliabue@jpl.nasa.gov; dse44@cornell.edu; pen@email.arizona.edu			National Aeronautics and Space AdministrationNational Aeronautics & Space Administration (NASA); U.S. Government sponsorship	This research was partially carried out at the University of Arizona and Jet Propulsion Laboratory under a contract with the National Aeronautics and Space Administration. U.S. Government sponsorship acknowledged. The information in this document is predecisional and has been provided for planning and discussion only.		20	2	2	1	1	IEEE	NEW YORK	345 E 47TH ST, NEW YORK, NY 10017 USA	1095-323X		978-1-5386-6854-2	AEROSP CONF PROC			2019													8	Engineering, Aerospace	Engineering	BN4AI	WOS:000481648200094					2020-09-15	
S	Serabyn, G; Liewer, K; Lindensmith, C; Wallace, K; Nadeau, J			IEEE	Serabyn, Gene; Liewer, Kurt; Lindensmith, Chris; Wallace, Kent; Nadeau, Jay			Development of a light-field fluorescence microscope for in situ life searches in the solar system	2019 IEEE AEROSPACE CONFERENCE	IEEE Aerospace Conference Proceedings		English	Proceedings Paper	IEEE Aerospace Conference	MAR 02-09, 2019	Big Sky, MT	IEEE			DISTANCE	With oceans and energy sources present on several outer solar system moons, it is natural ask whether life might also be present on such bodies. To search for microbial life, 3-d imaging microscopes are needed that can efficiently search through sizeable liquid volumes for particles with signs of cellular structure and morphology, as well as to examine motilities. Our 3-d digital holographic microscopy approaches have been described earlier; that technique can provide sample amplitude and phase information across a volume. On the other hand, fluorescence imaging can provide complementary chemical information, and fluorescence light-field microscopy (FLFM) is an emerging approach to 3-d fluorescence imaging. Here we describe a 3-d FLFM imager concept, with the ultimate goal of combining both microscope types into a multi-mode microscope for lander instrument packages. Light-field imaging is a technique that can be used to refocus to different depths without mechanical refocusing. This technique generally results in lower resolution than standard imaging, but compensates with the ability to refocus to planes well beyond the normal depth of field. However, when imaging sparse, point-like fluorescent signals, or when simultaneous higher-resolution 3-d images of the entire field are available with a complementary 3-d microscope, such as, e.g., a digital holographic microscope, the finest spatial resolution may not be necessary for the light-field fluorescence microscope. In this paper, we first consider the parameters describing a light-field microscope, in order to be able to optimize them to our application. Refocusing to different sample planes is then modeled with a simple ray-trace algorithm. Our goal is to reach a suitable compromise between spatial resolution, field of view, and depth of field within a coincident volume of view for the fluorescence microscope and the digital holographic microscope. Even without the use of super-resolution techniques, lateral and axial resolutions on the order of several microns are possible, across a field of view on the order of a millimeter and a depth of field of a few tenths of a millimeter, both of which are comparable to the values obtained with our digital holographic microscopes. Finally, we describe a prototype fluorescent light-field microscope benchtop setup with which we have carried out initial laboratory demonstrations.	[Serabyn, Gene; Liewer, Kurt; Lindensmith, Chris; Wallace, Kent] CALTECH, Jet Prop Lab, 4800 Oak Grove Dr, Pasadena, CA 91109 USA; [Nadeau, Jay] Portland State Univ, 1719 SW 10th Ave,Room 134, Portland, OR 97201 USA	Serabyn, G (corresponding author), CALTECH, Jet Prop Lab, 4800 Oak Grove Dr, Pasadena, CA 91109 USA.	Eugene.Serabyn@jpl.nasa.gov; Kurt.liewer@jpl.nasa.gov; Christian.A.Lindensmith@jpl.nasa.gov; James.K.Wallace@jpl.nasa.gov; nadeau@pdx.edu	Wallace, James/AAA-5741-2020		National Aeronautics and Space AdministrationNational Aeronautics & Space Administration (NASA)	This work was carried out at the Jet Propulsion Laboratory, California Institute of Technology, under contract with the National Aeronautics and Space Administration.		13	0	0	1	1	IEEE	NEW YORK	345 E 47TH ST, NEW YORK, NY 10017 USA	1095-323X		978-1-5386-6854-2	AEROSP CONF PROC			2019													7	Engineering, Aerospace	Engineering	BN4AI	WOS:000481648200061					2020-09-15	
S	Sharma, P			IEEE	Sharma, Priyanka			Updates in Commissioning Timeline for NASA-ISRO Synthetic Aperture Radar (NISAR)	2019 IEEE AEROSPACE CONFERENCE	IEEE Aerospace Conference Proceedings		English	Proceedings Paper	IEEE Aerospace Conference	MAR 02-09, 2019	Big Sky, MT	IEEE				The NASA-ISRO Synthetic Aperture Radar Mission, or NISAR, is a multi-disciplinary Radar mission to make integrated measurements to understand the causes and consequences of land surface changes on Earth. NISAR will provide a means of disentangling and clarifying spatially and temporally complex phenomena on Earth, ranging from ecosystem disturbances, to ice sheet collapse and natural hazards including earthquakes, tsunamis, volcanoes and landslides. NISAR is a joint partnership between the National Aeronautics and Space Administration (NASA) and the Indian Space Research Organization (ISRO). The NASA L-SAR and ISRO S-SAR Radar instruments will provide global and complementary datasets with a 12-day repeat cycle, for addressing compelling scientific questions in the fields of Solid Earth deformation, Ecosystems and Cryospheric sciences. The prime Science Phase for NISAR will be three years in duration. Prior to beginning the Science Phase, all the observatory elements, including the spacecraft bus, the Radar payload instruments, the JPL Engineering Payload and the Reflector Boom Assembly will be checked out during the In-Orbit Checkout or Commissioning Phase, which will last for 90 days after launch. During the Commissioning Phase, there will be a step-by-step buildup in capability to full observatory operations, starting with 'Initial Checkout', 'Reflector Boom Assembly Deployment,' 'Spacecraft Checkout' and finally 'Instrument Checkout'. Updates made to the NISAR Commissioning timeline in the Project's Phase C have focused on further refinement of the Instrument Checkout phase in particular. During this phase, both the L-SAR and S-SAR instruments will be powered on, their performance will be characterized and calibrated, initial calibrations will be performed to develop calibration strategies and demonstrate the instruments are 'calibratable' in the following 5 months of Science Calibration/Validation phase during nominal science operations. Initial power-on and calibration activities for L-SAR and S-SAR have been interleaved in the timeline. In addition, investigations of the ground processing activities (for example, data processing, data analysis, uplinks, downlinks) to be performed in between successive calibrations are currently underway. Allocating sufficient time for these ground-in-the-loop activities is critical to the development of a realistic timeline with a healthy margin.	[Sharma, Priyanka] CALTECH, Jet Prop Lab, 4800 Oak Grove Dr, Pasadena, CA 91109 USA	Sharma, P (corresponding author), CALTECH, Jet Prop Lab, 4800 Oak Grove Dr, Pasadena, CA 91109 USA.	Priyanka.Sharma@jpl.nasa.gov			National Aeronautics and Space AdministrationNational Aeronautics & Space Administration (NASA)	The authors acknowledge all the members of the NISAR team that contributed to the study. The work described in this paper was carried out in part at the Jet Propulsion Laboratory, California institute of Technology, under a contract with the National Aeronautics and Space Administration. (C) 2019 California institute of Technology. Government sponsorship acknowledged.		9	0	0	0	0	IEEE	NEW YORK	345 E 47TH ST, NEW YORK, NY 10017 USA	1095-323X		978-1-5386-6854-2	AEROSP CONF PROC			2019													12	Engineering, Aerospace	Engineering	BN4AI	WOS:000481648202030					2020-09-15	
S	Shim, D; Sidana, AS; Yamaguchi, JS; Krutzik, C; Nakamura, D; Lim, SK			IEEE	Shim, Da Eun; Sidana, Amanvir Singh; Yamaguchi, Jim S.; Krutzik, Christian; Nakamura, Dan; Lim, Sung Kyu			FLASHRAD: A Reliable 3D Rad Hard Flash Memory Cube Utilizing COTS for Space	2019 IEEE AEROSPACE CONFERENCE	IEEE Aerospace Conference Proceedings		English	Proceedings Paper	IEEE Aerospace Conference	MAR 02-09, 2019	Big Sky, MT	IEEE				Given the rapid rate of growth and scope for space missions, improving computing capabilities of onboard spacecraft and memory systems is vital for future space missions. Currently, many space missions are limited by memory capacity as there is not enough onboard memory to store the copious amounts of data obtained in a single space mission. Onboard memory systems must also be capable of providing the necessary operational robustness and fault tolerance based on system and mission requirements. Some mission requirements may include data-intensive operations such as terrain navigation, hazard detection and avoidance, autonomous planning, and onboard science data processing. Thus, space missions require onboard memory that has high bandwidth, high capacity, and high reliability to securely store recorded data when exposed to space radiation. To meet the aforementioned necessities, various designs of memory cubes that make use of horizontal integration of memory dies have been proposed. However, these methods require high design effort and a long lead time. Alternatively, a loaf-of-bread (LOB) design using vertical integration of DDR3 SDRAM dies has recently been proposed. Straightforward access to each individual die from the memory controller is possible in the LOB design due to the vertical integration of the dies which allows Commercial-Off-The-Shelf (COTS) dies to be used, reducing cost and lead time for designers. In this paper, we propose a method to effectively increase data storage for onboard memory while reducing the cost and effort that goes into design by presenting a 3D memory cube design utilizing 24 COTS NAND flash dies in a LOB configuration. The design includes various features that increase the data storage available while considering hazards specifically in space environments such as errors from single event effects (SEE) or single event functional interrupt (SEFI) events. Currently, the preliminary RTL code is ready with support for NAND Flash commands, error-correcting codes (ECC), and scrubbing. Features such as wear leveling, bad block management, data scrambling and a serial rapid IO (SRIO) interface to further mitigate errors due to radiation effects in the space environment will be incorporated in the future. The functionality of the memory controller has been verified via simulation of the RTL code. Further validation and testing using a FPGA board are also underway to verify the design at this stage. Therefore the proposed design addresses the need for increased memory storage while also allowing COTS dies to be used. This paves way for reduced design efforts as well as the incorporation of state-of-the-art memory dies in space missions.	[Shim, Da Eun; Sidana, Amanvir Singh; Lim, Sung Kyu] Georgia Inst Technol, 266 Ferst Dr, Atlanta, GA 30332 USA; [Yamaguchi, Jim S.; Krutzik, Christian] Irvine Sensors Corp, 3001 Red Hill Ave,B3-108, Costa Mesa, CA 92626 USA; [Nakamura, Dan] CALTECH, JPL, 4800 Oak Grove Dr, Pasadena, CA 91109 USA	Shim, D (corresponding author), Georgia Inst Technol, 266 Ferst Dr, Atlanta, GA 30332 USA.	daeun@gatech.edu; amanvir.sidana@gatech.edu; jyamaguchi@irvine-sensors.com; ckrutzik@irvine-sensors.com; Daniel.I.Nakamura@jpl.nasa.gov; limsk@ece.gatech.edu			NASA SBIR Grant [NNX17CP47P]; National Aeronautics and Space AdministrationNational Aeronautics & Space Administration (NASA)	This research is funded by the NASA SBIR Grant under the contract number NNX17CP47P. A portion of the research was carried out at the Jet Propulsion Laboratory, California Institute of Technology, under a contract with the National Aeronautics and Space Administration.		3	0	0	0	1	IEEE	NEW YORK	345 E 47TH ST, NEW YORK, NY 10017 USA	1095-323X		978-1-5386-6854-2	AEROSP CONF PROC			2019													8	Engineering, Aerospace	Engineering	BN4AI	WOS:000481648202020					2020-09-15	
S	Smith, JD; Nick, AJ; Schuler, JM; Kennett, A; Dillon, RP			IEEE	Smith, Jonathan Drew; Nick, Andrew J.; Schuler, Jason M.; Kennett, Andrew; Dillon, R. Peter			Cryobotics: Extreme Cold Environment Testing of Strain Wave Gear Sets	2019 IEEE AEROSPACE CONFERENCE	IEEE Aerospace Conference Proceedings		English	Proceedings Paper	IEEE Aerospace Conference	MAR 02-09, 2019	Big Sky, MT	IEEE				In designing and building equipment to operate in extreme environments, including cryogenic temperature conditions, realistic performance testing is essential. The technology focus area, cryobotics, concerns robotic systems and rotating machinery that must operate at cryogenic temperatures in environments that include Earth, low Earth orbit, Mars, Moon, asteroids, Solar orbit, planetary orbit, or those encountered during travel among these destinations. Another given aspect is that cryogenic temperatures (below about 150 K) will be encountered and must, therefore, be dealt with early in the design process. The heat transmission effects of these temperatures, as well as the large temperature differences (Delta T) and quick changes in temperatures (thermal transients), and thermal cycling must be understood by testing in relevant environments. Knowing what factors are more relevant than others is key to being able to come up with an adequate experimental approach and build an appropriate test apparatus. The applications include mining equipment, spacecraft mechanisms, rotating machinery for superconducting power generation, cryofuel pumping systems, and so forth. Participating with science and industry partners in tribology research, dry lube technology, and material science in a collaborative way is a key facet of the focus area of cryobotics. This paper addresses the design, checkout, and testing of an extreme cold environment test chamber and the initial testing of Harmonic Drive strain wave gear sets and bulk metallic glass flexsplines in strain wave gear sets. This chamber was specifically designed for testing actuator subsystems, such as planetary gearboxes, strain wave gear sets, and full actuators in vacuum and at approximately 100 kelvin (K) and below. This chamber's capabilities include life testing while under specific loads, gear efficiency, gear wear, temperature monitoring, and other operational parameters.	[Smith, Jonathan Drew; Schuler, Jason M.] NASA, Mail Stop UB R1, Kennedy Space Ctr, FL 32899 USA; [Nick, Andrew J.] NASA, LASSO, Mail Stop LASSO 01, Kennedy Space Ctr, FL 32899 USA; [Kennett, Andrew; Dillon, R. Peter] NASA, Jet Prop Lab, Mail Stop 125-B10,4800 Oak Grove Dr, Pasadena, CA 91109 USA	Smith, JD (corresponding author), NASA, Mail Stop UB R1, Kennedy Space Ctr, FL 32899 USA.	Jonathan.D.Smith@nasa.gov; Andrew.J.Nick@nasa.gov; Jason.M.Schuler@nasa.gov; Andrew.Kennett@jpl.nasa.gov; Robert.P.Dillon@jpl.nasa.gov			Kennedy Space Center Technology Management Board; Center Management Office; Jet Propulsion LaboratoryNational Aeronautics & Space Administration (NASA); Bulk Metallic Glass Gears Project; Space Technology Mission Directorate; Game Changing Division within the Space Technology Mission Directorate	The authors thank the Kennedy Space Center Technology Management Board and the Center Management Office for approving and funding the initial investment of this project. The authors would also like to thank the Jet Propulsion Laboratory and the Bulk Metallic Glass Gears Project, funded out of the Science Mission Directorate and the Space Technology Mission Directorate, for the continued funding for further testing of more gear sets in Fiscal Year 2018.; The authors would also like to thank the Game Changing Division within the Space Technology Mission Directorate for further funding the project and the technology in Fiscal Year 2019 and beyond.		1	0	0	1	1	IEEE	NEW YORK	345 E 47TH ST, NEW YORK, NY 10017 USA	1095-323X		978-1-5386-6854-2	AEROSP CONF PROC			2019													10	Engineering, Aerospace	Engineering	BN4AI	WOS:000481648203016					2020-09-15	
S	Solish, B; Drain, T; Hart, S; Hart, W; Geiser, J; Lum, K; Oh, D			IEEE	Solish, Benjamin; Drain, Tracy; Hart, Shirley; Hart, William; Geiser, Joshua; Lum, Karen; Oh, David			Psyche Early Project Verification & Validation Planning Development	2019 IEEE AEROSPACE CONFERENCE	IEEE Aerospace Conference Proceedings		English	Proceedings Paper	IEEE Aerospace Conference	MAR 02-09, 2019	Big Sky, MT	IEEE				The Psyche mission to the asteroid (16) Psyche was selected as the fourteenth mission in the Discovery program in January 2017. The Psyche mission will determine if (16) Psyche is the core of a larger differentiated body. As part of the development of this mission a Verification and Validation (V&V) engineer was assigned early in the project's design Phase B. This paper will discuss some of the strategies that the Psyche team is using to take full advantage of the early planning for V&V on flight projects and specifically how the Psyche mission is approaching these tasks. This paper will discuss the effects of having a V&V mindset on: 1) The Psyche requirements development process, and how focusing not only on how the team will verify these requirements but also on developing the tools necessary to track and monitor that verification feeds back into the requirement development process. 2) The Psyche testbed development, and how using a verification mindset is useful for identifying holes in the testbed development process, including the required testbed speed and how to think about testbed certification early in the process while encouraging trades and developing relationships with the testbed team. 3) Developing new V&V Tools for Psyche, and how developing tools early in the project development process means that they can influence the development of other requirement and scheduling tools. 4) Verification Activity Planning, which is typically done to a preliminary level during Phase B of the project, and is important for understanding the major testing that is needed to ensure that the system as built represents the design. On Psyche we are not only focused on bringing this planning to a preliminary level, we are also developing a V&V focused schedule to help us de-conflict V&V activities that may require similar resources early on in the program's development. 5) Validation Planning, for which we are working with the testbed and model development teams to ensure that their models can be effectively validated and that the plans to do so are in place. In this paper we will describe how the Psyche mission is approaching each of these V&V areas and identify lessons that can be taken by other space missions trying to decide how much effort should be put into V&V early in the project lifecycle.	[Solish, Benjamin; Drain, Tracy; Hart, Shirley; Hart, William; Geiser, Joshua; Lum, Karen; Oh, David] CALTECH, Jet Prop Lab, 4800 Oak Grove Dr, Pasadena, CA 91109 USA	Solish, B (corresponding author), CALTECH, Jet Prop Lab, 4800 Oak Grove Dr, Pasadena, CA 91109 USA.	Benjamin.S.Solish@jpl.nasa.gov; Tracy.D.Drain@jpl.nasa.gov; Shirley.Hart@jpl.nasa.gov; Walliam.Hart@jpl.nasa.gov; Joshua.K.Geiser@jpl.nasa.gov; Karen.T.Lum@jpl.nasa.gov; David.Y.Oh@jpl.nasa.gov			National Aeronautics and Space AdministrationNational Aeronautics & Space Administration (NASA); NASA's Planetary Science Division; NASA's Discovery Program Office; JPL's Solar System Exploration Program Office	The research was carried out at the Jet Propulsion Laboratory, California Institute of Technology, and at Space Systems Loral under a contract with the National Aeronautics and Space Administration. The authors would like to thank Melody Safavizadeh for her support and review of the Testbed aspects of this paper. The authors would also like to thank NASA's Planetary Science Division, NASA's Discovery Program Office, and JPL's Solar System Exploration Program Office for their support of this work.		9	0	0	0	0	IEEE	NEW YORK	345 E 47TH ST, NEW YORK, NY 10017 USA	1095-323X		978-1-5386-6854-2	AEROSP CONF PROC			2019													14	Engineering, Aerospace	Engineering	BN4AI	WOS:000481648202032					2020-09-15	
