PT	AU	BA	BE	GP	AF	BF	CA	TI	SO	SE	BS	LA	DT	CT	CY	CL	SP	HO	DE	ID	AB	C1	RP	EM	RI	OI	FU	FX	CR	NR	TC	Z9	U1	U2	PU	PI	PA	SN	EI	BN	J9	JI	PD	PY	VL	IS	PN	SU	SI	MA	BP	EP	AR	DI	D2	EA	PG	WC	SC	GA	UT	PM	OA	HC	HP	DA
S	Zhou, HY; Nemati, B; Krist, J; Cady, E; Prada, CM; Kern, B; Poberezhskiy, I		MacEwen, HA; Fazio, GG; Lystrup, M		Zhou, Hanying; Nemati, Bijan; Krist, John; Cady, Eric; Prada, Camilo Mejia; Kern, Brian; Poberezhskiy, Ilya			Closing the Contrast Gap between Testbed and Model Prediction with WFIRST-CGI Shaped Pupil Coronagraph	SPACE TELESCOPES AND INSTRUMENTATION 2016: OPTICAL, INFRARED, AND MILLIMETER WAVE	Proceedings of SPIE				Conference on Space Telescopes and Instrumentation - Optical, Infrared, and Millimeter Wave	JUN 26-JUL 01, 2016	Edinburgh, SCOTLAND	SPIE				JPL has recently passed an important milestone in its technology development for a proposed NASA WFIRST mission coronagraph: demonstration of better than 1x10(-8) contrast over broad bandwidth (10%) on both shaped pupil coronagraph (SPC) and hybrid Lyot coronagraph (HLC) testbeds with the WFIRST obscuration pattern. Challenges remain, however, in the technology readiness for the proposed mission. One is the discrepancies between the achieved contrasts on the testbeds and their corresponding model predictions. A series of testbed diagnoses and modeling activities were planned and carried out on the SPC testbed in order to close the gap. A very useful tool we developed was a derived "measured" testbed wavefront control Jacobian matrix that could be compared with the model-predicted "control" version that was used to generate the high contrast dark hole region in the image plane. The difference between these two is an estimate of the error in the control Jacobian. When the control matrix, which includes both amplitude and phase, was modified to reproduce the error, the simulated performance closely matched the SPC testbed behavior in both contrast floor and contrast convergence speed. This is a step closer toward model validation for high contrast coronagraphs. Further Jacobian analysis and modeling provided clues to the possible sources for the mismatch: DM misregistration and testbed optical wavefront error (WFE) and the deformable mirror (DM) setting for correcting this WFE. These analyses suggested that a high contrast coronagraph has a tight tolerance in the accuracy of its control Jacobian. Modifications to both testbed control model as well as prediction model are being implemented, and future works are discussed.																	0277-786X	1996-756X	978-1-5106-0187-1; 978-1-5106-0188-8				2016	9904								UNSP 990419	10.1117/12.2232211							WOS:000385794100036						
S	Zimmerman, NT; N'Diaye, M; St Laurent, KE; Soummer, R; Pueyo, L; Stark, CC; Sivaramakrishnan, A; Perrin, M; Vanderbei, RJ; Kasdin, NJ; Shaklan, S; Carlotti, A		MacEwen, HA; Fazio, GG; Lystrup, M		Zimmerman, Neil T.; N'Diaye, Mamadou; St Laurent, Kathryn E.; Soummer, Remi; Pueyo, Laurent; Stark, Christopher C.; Sivaramakrishnan, Anand; Perrin, Marshall; Vanderbei, Robert J.; Kasdin, N. Jeremy; Shaklan, Stuart; Carlotti, Alexis			Lyot coronagraph design study for large, segmented space telescope apertures	SPACE TELESCOPES AND INSTRUMENTATION 2016: OPTICAL, INFRARED, AND MILLIMETER WAVE	Proceedings of SPIE				Conference on Space Telescopes and Instrumentation - Optical, Infrared, and Millimeter Wave	JUN 26-JUL 01, 2016	Edinburgh, SCOTLAND	SPIE				Recent efforts combining the optimization techniques of apodized pupil Lyot coronagraphs (APLC) and shaped pupils have demonstrated the viability of a binary-transmission mask architecture for extremely high contrast (10(-10)) exoplanet imaging. We are now building on those innovations to carry out a survey of Lyot coronagraph performance for large, segmented telescope apertures. These apertures are of the same kind under consideration for NASA's Large UV/Optical/IR (LUVOIR) observatory concept. To map the multi-dimensional design parameter space, we have developed a software toolkit to manage large sets of mask optimization programs and execute them on a computing cluster. Here we summarize a preliminary survey of 500 APLC solutions for 4 reference hexagonal telescope apertures. Several promising designs produce annular, 10(-10) contrast dark zones down to inner working angle 4 lambda(0)/D over a 15% bandpass, while delivering a half-max PSF core throughput of 18%. We also report our progress on devising solutions to the challenges of Lyot stop alignment/fabrication tolerance that arise in this contrast regime.				Vanderbei, Robert J/A-9779-2009	Perrin, Marshall/0000-0002-3191-8151; St.Laurent-Mahon, Kathryn/0000-0003-2085-8330; Zimmerman, Neil/0000-0001-5484-1516												0277-786X	1996-756X	978-1-5106-0187-1; 978-1-5106-0188-8				2016	9904								UNSP 99041Y	10.1117/12.2233205							WOS:000385794100058						
S	Starek, JA; Acikmese, B; Nesnas, IA; Pavone, M		Feron, E		Starek, Joseph A.; Acikmese, Behcet; Nesnas, Issa A.; Pavone, Marco			Spacecraft Autonomy Challenges for Next-Generation Space Missions	ADVANCES IN CONTROL SYSTEM TECHNOLOGY FOR AEROSPACE APPLICATIONS	Lecture Notes in Control and Information Sciences				Workshop on Advances in Control System Technology for Aerospace Applications	JUN 11-12, 2012	Georgia Inst Technol, Atlanta, GA	Sch Aerosp Engn, Decis & Control Lab	Georgia Inst Technol																				0170-8643		978-3-662-47694-9; 978-3-662-47693-2				2016	460						1	48		10.1007/978-3-662-47694-9_1							WOS:000385237300001						
S	Hadaegh, FY; Johnson, AE; Bayard, DS; Acikmese, B; Chung, SJ; Mehra, RK		Feron, E		Hadaegh, Fred Y.; Johnson, Andrew E.; Bayard, David S.; Acikmese, Behcet; Chung, Soon-Jo; Mehra, Raman K.			New Guidance, Navigation, and Control Technologies for Formation Flying Spacecraft and Planetary Landing	ADVANCES IN CONTROL SYSTEM TECHNOLOGY FOR AEROSPACE APPLICATIONS	Lecture Notes in Control and Information Sciences				Workshop on Advances in Control System Technology for Aerospace Applications	JUN 11-12, 2012	Georgia Inst Technol, Atlanta, GA	Sch Aerosp Engn, Decis & Control Lab	Georgia Inst Technol								Chung, Soon-Jo/0000-0002-6657-3907												0170-8643		978-3-662-47694-9; 978-3-662-47693-2				2016	460						49	80		10.1007/978-3-662-47694-9_2							WOS:000385237300002						
S	Pal, S; Clark, SJ; Coleman, M; Gluyas, JG; Kudryavtsev, VA; Klinger, J; Paling, SM; Spooner, NJC; Telfer, S; Thompson, LF; Woodward, D		Bhuyan, B		Pal, S.; Clark, S. J.; Coleman, M.; Gluyas, J. G.; Kudryavtsev, V. A.; Klinger, J.; Paling, S. M.; Spooner, N. J. C.; Telfer, S.; Thompson, L. F.; Woodward, D.			Muon Tomography for Carbon Storage and Monitoring	XXI DAE-BRNS HIGH ENERGY PHYSICS SYMPOSIUM	Springer Proceedings in Physics				21st DAE-BRNS High Energy Physics (HEP) Symposium	DEC 08-12, 2014	Indian Inst Technol Guwahati, Guwahati, INDIA	European Phys Journal, Govt India, Dept Atom Energy, Board Res Nucl Sci	Indian Inst Technol Guwahati			Levels of atmospheric carbon dioxide could be reduced through CO2 capture and storage (CCS) technologies. Careful characterisation and management of storage sites will prevent leakages, but monitoring is required to track the migration of CO2 during the injection, emplacement and storage phases. In this paper, we present muon tomography which could provide continuous subsurface CO2 monitoring system at relatively low cost.				Clark, Stewart J/A-3462-2012; Coleman, Max L/A-1303-2007	Clark, Stewart J/0000-0003-4792-7738; Coleman, Max L/0000-0002-5514-1826; Kudryavtsev, Vitaly/0000-0002-7018-5827; Thompson, Lee/0000-0001-6911-4776												0930-8989	1867-4941	978-3-319-25619-1; 978-3-319-25617-7				2016	174						479	485		10.1007/978-3-319-25619-1_73							WOS:000383201700073						
S	Trahan, R; Nemati, B; Zhou, H; Shao, M; Hahn, I; Schulze, W		Kelmelis, EJ		Trahan, R.; Nemati, B.; Zhou, H.; Shao, M.; Hahn, I.; Schulze, W.			Low-CNR inverse synthetic aperture LADAR imaging demonstration with atmospheric turbulence	LONG-RANGE IMAGING	Proceedings of SPIE				Conference on Long-Range Imaging	APR 19, 2016	Baltimore, MD	SPIE				An Inverse Synthetic Aperture LADAR (ISAL) system is capable of providing high resolution surface mapping of near Earth objects which is an ability that has gained significant interest for both exploration and hazard assessment. The use of an ISAL system over these long distances often presents the need to operate the optical system in photon-starved conditions. This leads to a necessity to understand the implications of photon and detector noise in the system. Here a Carrier-to-Noise Ratio is derived which is similar to other optical imaging CNR definitions. The CNR value is compared to the quality of experimentally captured images recovered using the Phase Gradient Autofocus technique both with and without the presence of atmospheric turbulence. A minimum return signal CNR for the PGA to work is observed.																	0277-786X	1996-756X	978-1-5106-0087-4				2016	9846								UNSP 98460E	10.1117/12.2224322							WOS:000384769000010						
S	Zhou, HY; Nemati, B; Shao, MK; Zhai, CX; Hahn, I; Schulze, W; Trahan, R		Kelmelis, EJ		Zhou, Hanying; Nemati, Bijan; Shao, Mike; Zhai, Chengxing; Hahn, Inseob; Schulze, William; Trahan, Russell			Low-cost Chirp Linearization for Long Range ISAL Imaging Application	LONG-RANGE IMAGING	Proceedings of SPIE				Conference on Long-Range Imaging	APR 19, 2016	Baltimore, MD	SPIE				High quality linear laser frequency chirp of high chirp rate is critical to many laser ranging applications. In this paper, we describe a cost-effective chirp linearization approach implemented on our Inverse synthetic Aperture LADAR (ISAL) imaging testbed. Our approach uses a COTS PZT for external cavity laser frequency tuning and a common self-heterodyne fiber interferometer as a frequency monitor, with a two-step hardware and software chirp linearization procedure to achieve high quality chirp. First, the nominal triangle waveform input to PZT drive is modified through an iterative process prior to ISAL imaging acquisition. Several waveforms with chirp rates between 1 and 4THz/s have been acquired with residual chirp rate error similar to +/-2% in usable region. This process generally needs to be done only once for a typical PZT that has excellent repeatability but poor linearity. The modified waveform is then used during ISAL imaging acquisition without active control while the imperfection in transmitted frequency is monitored. The received imaging data is resampled digitally based on frequency error calculated from the frequency monitor data, effectively reduce chirp nonlinearity to similar to+/-0.2% in chirp rate error. The measured system impulse response from return signal shows near designed range resolution of a few mm, demonstrating the effectiveness of this approach.																	0277-786X		978-1-5106-0087-4				2016	9846								UNSP 98460D	10.1117/12.2224122							WOS:000384769000009						
S	Evans, J; Cornford, S; Feather, MS			IEEE	Evans, John; Cornford, Steven; Feather, Martin S.			Model Based Mission Assurance: NASA's Assurance Future	ANNUAL RELIABILITY AND MAINTAINABILITY SYMPOSIUM 2016 PROCEEDINGS	Reliability and Maintainability Symposium				Annual Reliability and Maintainability Symposium	JAN 25-28, 2016	Tucson, AZ	Amer Inst Aeronaut & Astronaut, Amer Soc Qual Control Elect Div, IEEE, Ints Environm Sci & Technol, Inst Ind Engineers, SAE Int, SOLE, Soc Reliabil Engineers, Syst Safety Soc, American Society of Quality Control Reliabil Div				Model Based Systems Engineering (MBSE) is seeing increased application in planning and design of NASA's missions. This suggests the question: what will be the corresponding practice of Model Based Mission Assurance (MBMA)? Contemporaneously, NASA's Office of Safety and Mission Assurance (OSMA) is evaluating a new objectives-based approach to standards to ensure that the Safety and Mission Assurance disciplines and programs are addressing the challenges of NASA's changing missions, acquisition and engineering practices, and technology. MBSE is a prominent example of a changing engineering practice. We use NASA's objectives-based strategy for Reliability and Maintainability as a means to examine how MBSE will affect assurance. We surveyed MBSE literature to look specifically for these affects, and find a variety of them discussed (some are anticipated, some are reported from applications to date). Predominantly these apply to the early stages of design, although there are also extrapolations of how MBSE practices will have benefits for testing phases. As the effort to develop MBMA continues, it will need to clearly and unambiguously establish the roles of uncertainty and risk in the system model. This will enable a variety of uncertainty-based analyses to be performed much more rapidly than ever before and has the promise to increase the integration of CRM (Continuous Risk Management) and PRA (Probabilistic Risk Analyses) even more fully into the project development life cycle. Various views and viewpoints will be required for assurance disciplines, and an over-arching viewpoint will then be able to more completely characterize the state of the project/program as well as (possibly) enabling the safety case approach for overall risk awareness and communication.																	0149-144X		978-1-5090-0249-8				2016																	WOS:000383954600087						
S	Tseng, DS; Everline, CJ; Plourde, KS			IEEE	Tseng, D. S.; Everline, C. J.; Plourde, K. S.			Characterizing and Managing System Risks with Selective Redundancy during Early Mission Formulation	ANNUAL RELIABILITY AND MAINTAINABILITY SYMPOSIUM 2016 PROCEEDINGS	Reliability and Maintainability Symposium				Annual Reliability and Maintainability Symposium	JAN 25-28, 2016	Tucson, AZ	Amer Inst Aeronaut & Astronaut, Amer Soc Qual Control Elect Div, IEEE, Ints Environm Sci & Technol, Inst Ind Engineers, SAE Int, SOLE, Soc Reliabil Engineers, Syst Safety Soc, American Society of Quality Control Reliabil Div				NASA payload medium-risk projects encounter an architectural need to identify and manage risks associated with selective redundancy. An innovative technique has been developed and implemented on two JPL instruments to help managers make risk-informed decisions during early mission formulation, when design details are often sparse. The process relies on an elicitation approach intended to balance the potential benefits of redundancy against the adverse reliability impacts of additional complexity, potential deviations from heritage practices, and the risk significance/likelihood of a single string failure. Experts in hardware, software, parts, and reliability are asked to rate the likelihood of a system failure due to six broad reliability factors. Those ratings are averaged. Then the experts are asked to rate the likelihood of failure of the same system if it were to be made redundant. While the ratings are subjective, the technique described strives to unify and normalize the ratings between experts and systems. The ratio between the averaged redundant and single-string ratings is called the "improvement factor" and is used to rank redundant systems' ability to lower technical performance risk. By presenting items with the greatest improvement factors on the NASA 5x5 risk matrix, managers can more easily visualize the risk reduction provided by redundancy. The process has been well received at JPL (nominated for a NASA Systems Engineering Excellence Award, as a "unique and immensely useful exercise in quantifying the benefit of redundancy"). It is currently in-use on several Earth science missions, and will be incorporated into the formulation phase of future missions.																	0149-144X		978-1-5090-0249-8				2016																	WOS:000383954600014						
B	Sarkissian, A; Krishna, BG; Crichton, DJ; Beebe, R; Yamamoto, Y; Arviset, C; Di Capria, MT; Mickaelian, AM		Mickaelian, AM; Lawrence, A; Magakian, TY		Sarkissian, Alain; Krishna, B. Gopala; Crichton, D. J.; Beebe, R.; Yamamoto, Y.; Arviset, C.; Di Capria, M. T.; Mickaelian, A. M.		IPDA	The International Planetary Data Alliance (IPDA): Overview of the Activities	ASTRONOMICAL SURVEYS AND BIG DATA	Astronomical Society of the Pacific Conference Series				International Symposium on Astronomical Surveys and Big Data	OCT 05-08, 2015	Byurakan Astrophys Observ, Byurakan, ARMENIA		Byurakan Astrophys Observ			An overview of activities of the IPDA is presented in the frame of the recently growing number of successful space experiments dedicated to planetary observation, with a significantly growing number of people involved in such activity and with significantly growing numbers of web services willing to share data and services in our research domain, but also, in close by domains such as astronomy, heliophysics and atmospheric sciences for the Earth. An overview of a number of space agencies and organizations is given. In total, IPDA consists of 13 national organizations: NASA (USA), CNES (France), ESA (Europe), STFC (UK), JAXA (Japan), ASI (Italy), ISRO (India), DLR (Germany), RKA (Russia), RCSA (China), FMI (Finland), ArSA (Armenia) and United Arab Emirates. Some projects of 2015 in frame of the IPDA activities are described.																			978-1-58381-894-7				2016	505						29	34									WOS:000381717100003						
S	Berger, K; Voorhies, R; Matthies, L		Karlsen, RE; Gage, DW; Shoemaker, CM; Gerhart, GR		Berger, Kai; Voorhies, Randolph; Matthies, Larry			Incorporating Polarization in Stereo Vision-based 3-D Perception of Non-Lambertian Scenes	UNMANNED SYSTEMS TECHNOLOGY XVIII	Proceedings of SPIE				Conference on Unmanned Systems Technology XVIII	APR 20-21, 2016	Baltimore, MD	SPIE				Surfaces with specular, non-Lambertian reflectance are common urban areas. Robot perception systems for applications in urban environments need to function effectively in the presence of such materials; however, both passive and active 3-D perception systems have difficulties with them. In this paper, we develop an approach using a stereo pair of polarization cameras to improve passive 3-D perception of specular surfaces. We use a commercial stereo camera pair with rotatable polarization filters in front, of each lens to capture images with multiple orientations of the polarization filter. From these images, we estimate the degree of linear polarization (DOLP) and the angle of polarization (AOP) at each pixel in at least one camera. The AOP constrains the corresponding surface normal in the scene to lie in the plane of the observed angle of polarization. We embody this constraint, an energy functional for a regufarization-based stereo vision algorithm. This paper describes the theory of polarization needed for this approach, describes the new stereo vision algorithm, presents results on synthetic and real images to evaluate performance.																	0277-786X	1996-756X	978-1-5106-0078-2				2016	9837								98370P	10.1117/12.2231110							WOS:000383224300023						
S	Lee, D; Rankin, A; Huertas, A; Nash, J; Ahuja, G; Matthies, L		Karlsen, RE; Gage, DW; Shoemaker, CM; Gerhart, GR		Lee, Daren; Rankin, Arturo; Huertas, Andres; Nash, Jeremy; Ahuja, Gaurav; Matthies, Larry			LWIR passive perception system for stealthy unmanned ground vehicle night operations	UNMANNED SYSTEMS TECHNOLOGY XVIII	Proceedings of SPIE				Conference on Unmanned Systems Technology XVIII	APR 20-21, 2016	Baltimore, MD	SPIE				Resupplying forward-deployed units in rugged terrain in the presence of hostile forces creates a high threat to manned air and ground vehicles. An autonomous unmanned ground vehicle (UGV) capable of navigating stealthily at night in offroad and on-road terrain could significantly increase the safety and success rate of such resupply missions for warfighters. Passive night-time perception of terrain and obstacle features is a vital requirement for such missions. As part of the ONR 30 Autonomy Team, the Jet Propulsion Laboratory developed a passive, low-cost night-time perception system under the ONR Expeditionary Maneuver Warfare and Combating Terrorism Applied Research program. Using a stereo pair of forward looking LWIR uncooled microbolometer cameras, the perception system generates disparity maps using a local window-based stereo correlator to achieve real-time performance while maintaining low power consumption. To overcome the lower signal-to-noise ratio and spatial resolution of LWIR thermal imaging technologies, a series of pre-filters were applied to the input images to increase the image contrast and stereo correlator enhancements were applied to increase the disparity density. To overcome false positives generated by mixed pixels, noisy disparities from repeated textures, and uncertainty in far range measurements, a series of consistency, multi-resolution, and temporal based post-filters were employed to improve the fidelity of the output range measurements. The stereo processing leverages multi-core processors and runs under the Robot Operating System (ROS). The night-time passive perception system was tested and evaluated on fully autonomous testbed ground vehicles at SPAWAR Systems Center Pacific (SSC Pacific) and Marine Corps Base Camp Pendleton, California. This paper describes the challenges, techniques, and experimental results of developing a passive, low-cost perception system for night-time autonomous navigation.																	0277-786X		978-1-5106-0078-2				2016	9837								98370D	10.1117/12.2222788							WOS:000383224300012						
S	Ryoo, MS; Matthies, L		Karlsen, RE; Gage, DW; Shoemaker, CM; Gerhart, GR		Ryoo, M. S.; Matthies, Larry			Video-based convolutional neural networks for activity recognition from robot-centric videos	UNMANNED SYSTEMS TECHNOLOGY XVIII	Proceedings of SPIE				Conference on Unmanned Systems Technology XVIII	APR 20-21, 2016	Baltimore, MD	SPIE				In this evaluation paper, we discuss convolutional neural network (CNN)-based approaches for human activity recognition. In particular, we investigate CNN architectures designed to capture temporal information in videos and their applications to the human activity recognition problem. There have been multiple previous works to use CNN-features for videos. These include CNNs using 3-D XYT convolutional filters, CNNs using pooling operations on top of per-frame image -based CNN descriptors, and recurrent neural networks to learn temporal changes in per-frame CNN descriptors. We experimentally compare some of these different representatives CNNs while using first-person human activity videos. We especially focus on videos from a robots viewpoint, captured during its operations and human-robot interactions.																	0277-786X		978-1-5106-0078-2				2016	9837								98370R	10.1117/12.2229531							WOS:000383224300025						
S	Zhao, Y; Chen, ZZ; Virbila, G; Xu, YN; Al Hadi, R; Kim, Y; Tang, A; Reck, T; Chen, HN; Jou, CP; Hsueh, FL; Chang, MCF			IEEE	Zhao, Yan; Chen, Zuow-Zun; Virbila, Gabriel; Xu, Yinuo; Al Hadi, Richard; Kim, Yanghyo; Tang, Adrian; Reck, Theodore; Chen, Huan-Neng; Jou, Chewnpu; Hsueh, Fu-Lung; Chang, Mau-Chung Frank			An Integrated 0.56THz Frequency Synthesizer with 21GHz Locking Range and-74dBc/Hz Phase Noise at 1MHz Offset in 65nm CMOS	2016 IEEE INTERNATIONAL SOLID-STATE CIRCUITS CONFERENCE (ISSCC)	IEEE International Solid State Circuits Conference				63rd IEEE International Solid-State Circuits Conference (ISSCC)	JAN 31-FEB 04, 2016	San Francisco, CA	IEEE									Chang, Mau-Chung Frank/0000-0002-2934-9359												0193-6530		978-1-4673-9467-3				2016	59						36	U733									WOS:000382151400005						
S	Tang, AJ; Kim, Y; Gu, QJ			IEEE	Tang, A. J.; Kim, Yangyho; Gu, Qun Jane			A 0.43K-Noise-Equivalent-Delta T 100GHz Dicke-Free Radiometer with 100% Time Efficiency in 65nm CMOS	2016 IEEE INTERNATIONAL SOLID-STATE CIRCUITS CONFERENCE (ISSCC)	IEEE International Solid State Circuits Conference				63rd IEEE International Solid-State Circuits Conference (ISSCC)	JAN 31-FEB 04, 2016	San Francisco, CA	IEEE																					0193-6530		978-1-4673-9467-3				2016	59						430	U604									WOS:000382151400178						
J	Feng, S; Lauvaux, T; Newman, S; Rao, P; Ahmadov, R; Deng, AJ; Diaz-Isaac, LI; Duren, RM; Fischer, ML; Gerbig, C; Gurney, KR; Huang, JH; Jeong, S; Li, ZJ; Miller, CE; O'Keeffe, D; Patarasuk, R; Sander, SP; Song, Y; Wong, KW; Yung, YL				Feng, Sha; Lauvaux, Thomas; Newman, Sally; Rao, Preeti; Ahmadov, Ravan; Deng, Aijun; Diaz-Isaac, Liza I.; Duren, Riley M.; Fischer, Marc L.; Gerbig, Christoph; Gurney, Kevin R.; Huang, Jianhua; Jeong, Seongeun; Li, Zhijin; Miller, Charles E.; O'Keeffe, Darragh; Patarasuk, Risa; Sander, Stanley P.; Song, Yang; Wong, Kam W.; Yung, Yuk L.			Los Angeles megacity: a high-resolution land-atmosphere modelling system for urban CO2 emissions	ATMOSPHERIC CHEMISTRY AND PHYSICS												Megacities are major sources of anthropogenic fossil fuel CO2 (FFCO2) emissions. The spatial extents of these large urban systems cover areas of 10 000 km(2) or more with complex topography and changing landscapes. We present a high-resolution land-atmosphere modelling system for urban CO2 emissions over the Los Angeles (LA) megacity area. The Weather Research and Forecasting (WRF)Chem model was coupled to a very high-resolution FFCO2 emission product, Hestia-LA, to simulate atmospheric CO2 concentrations across the LA megacity at spatial resolutions as fine as similar to 1 km. We evaluated multiple WRF configurations, selecting one that minimized errors in wind speed, wind direction, and boundary layer height as evaluated by its performance against meteorological data collected during the CalNex-LA campaign (May-June 2010). Our results show no significant difference between moderate-resolution (4 km) and high-resolution (1.3 km) simulations when evaluated against surface meteorological data, but the highresolution configurations better resolved planetary boundary layer heights and vertical gradients in the horizontal mean winds. We coupled our WRF configuration with the Vul-can 2.2 (10 km resolution) and Hestia-LA (1.3 km resolution) fossil fuel CO2 emission products to evaluate the impact of the spatial resolution of the CO2 emission products and the meteorological transport model on the representation of spatiotemporal variability in simulated atmospheric CO2 concentrations. We find that high spatial resolution in the fossil fuel CO2 emissions is more important than in the atmospheric model to capture CO2 concentration variability across the LA megacity. Finally, we present a novel approach that employs simultaneous correlations of the simulated atmospheric CO2 fields to qualitatively evaluate the greenhouse gas measurement network over the LA megacity. Spatial correlations in the atmospheric CO2 fields reflect the coverage of individual measurement sites when a statistically significant number of sites observe emissions from a specific source or location. We conclude that elevated atmospheric CO2 concentrations over the LA megacity are composed of multiple fine-scale plumes rather than a single homogenous urban dome. Furthermore, we conclude that FFCO2 emissions monitoring in the LA megacity requires FFCO2 emissions modelling with similar to 1 km resolution because coarser-resolution emissions modelling tends to overestimate the observational constraints on the emissions estimates.				Ahmadov, Ravan/F-2036-2011; Song, Yang/K-8954-2019; Miller, Charles/G-7854-2017; Feng, Sha/V-9987-2018; Gerbig, Christoph/L-3532-2013	Ahmadov, Ravan/0000-0002-6996-7071; Song, Yang/0000-0002-7861-2918; Feng, Sha/0000-0002-2376-0868; Gerbig, Christoph/0000-0002-1112-8603; Rao, Preeti/0000-0002-5549-0583; Lauvaux, Thomas/0000-0002-7697-742X												1680-7316	1680-7324					2016	16	14					9019	9045		10.5194/acp-16-9019-2016							WOS:000381213300016						
J	Granados-Munoz, MJ; Leblanc, T				Granados-Munoz, Maria Jose; Leblanc, Thierry			Tropospheric ozone seasonal and long-term variability as seen by lidar and surface measurements at the JPL-Table Mountain Facility, California	ATMOSPHERIC CHEMISTRY AND PHYSICS												A combined surface and tropospheric ozone climatology and interannual variability study was performed for the first time using co-located ozone photometer measurements (2013-2015) and tropospheric ozone differential absorption lidar measurements (2000-2015) at the Jet Propulsion Laboratory Table Mountain Facility (TMF; elev. 2285 m), in California. The surface time series were investigated both in terms of seasonal and diurnal variability. The observed surface ozone is typical of high-elevation remote sites, with small amplitude of the seasonal and diurnal cycles, and high ozone values, compared to neighboring lower altitude stations representative of urban boundary layer conditions. The ozone mixing ratio ranges from 45 ppbv in the winter morning hours to 65 ppbv in the spring and summer afternoon hours. At the time of the lidar measurements (early night), the seasonal cycle observed at the surface is similar to that observed by lidar between 3.5 and 9 km. Above 9 km, the local tropopause height variation with time and season impacts significantly the ozone lidar observations. The frequent tropopause folds found in the vicinity of TMF (27% of the time, mostly in winter and spring) produce a dual-peak vertical structure in ozone within the fold layer, characterized by higher-than-average values in the bottom half of the fold (12-14 km), and lower-than-averaged values in the top half of the fold (14-18 km). This structure is consistent with the expected origin of the air parcels within the fold, i.e., mid-latitude stratospheric air folding down below the upper tropospheric sub-tropical air. The influence of the tropopause folds extends down to 5 km, increasing the ozone content in the troposphere. No significant signature of interannual variability could be observed on the 2000-2015 de-seasonalized lidar time series, with only a statistically non-significant positive anomaly during the years 2003-2007. Our trend analysis reveals however an overall statistically significant positive trend of 0.3 ppbv year(-1) (0.6 %) in the free troposphere (7-10 km) for the period 2000-2015. A classification of the air parcels sampled by lidar was made at 1 km intervals between 5 and 14 km altitude, using 12-day backward trajectories (HYSPLIT, Hybrid Single Particle Lagrangian Integrated Trajectory Model). Our classification revealed the influence of the Pacific Ocean, with air parcels of low ozone content (43-60 ppbv below 9 km), and significant influence of the stratosphere leading to ozone values of 57-83 ppbv down to 8-9 km. In summer, enhanced ozone values (76 ppbv at 9 km) were found in air parcels originating from Central America, probably due to the enhanced thunderstorm activity during the North American Monsoon. Influence from Asia was observed throughout the year, with more frequent episodes during spring, associated with ozone values from 53 to 63 ppbv at 9 km.				Munoz, Maria Jose Granados/G-9308-2014	Munoz, Maria Jose Granados/0000-0001-8718-5914												1680-7316	1680-7324					2016	16	14					9299	9319		10.5194/acp-16-9299-2016							WOS:000381213300030						
B	Huffman, GJ; Levizzani, V; Ferraro, RR; Turk, FJ; Kidd, C			IEEE	Huffman, George J.; Levizzani, Vincenzo; Ferraro, Ralph R.; Turk, F. Joseph; Kidd, Christopher			Requirements for a Robust Precipitation Constellation	2016 14TH SPECIALIST MEETING ON MICROWAVE RADIOMETRY AND REMOTE SENSING OF THE ENVIRONMENT (MICRORAD)					14th Specialist Meeting on Microwave Radiometry and Remote Sensing of the Environment (MicroRad)	APR 11-14, 2016	Espoo, FINLAND	Inst Elect & Elect Engineers, IEEE Geoscience & Remote Sensing Soc, URSI, Microwave Remote Sensing Ctr, Aalto Univ				Over the last 15 years the constellation of satellites carrying passive microwave (PMW) sensors has grown to a mature collection of almost a dozen satellites at any given time. Increasingly, a broad range of science and user communities have come to depend on the quasi-global precipitation analyses that intercalibrate and merge these individual PMW precipitation data streams. At present, the constellation of precipitation-relevant conical and cross-track scanning multichannel PMW instruments depends on many satellites past their design life and in continued operation by the responsible agencies. The Group on Earth Observations (GEO) Water Strategy and subsequent discussions in Coordinating Group for Meteorological Satellites (CGMS) and Committee on Earth Observing Systems (CEOS) have raised the issue of how a robust future precipitation constellation should be constructed. We discuss how retrievals are impacted by sensor resolution and channel diversity, the observation interval, and the use of a quasi-operational satellite precipitation radar for calibration. Specifically: 1) Sensor footprints larger than about 5-10 km start to introduce significant amounts of non-linearity in the retrievals, the so-called beam-filling problem. 2) Channel diversity has been shown to be necessary for covering the range of precipitation rates and types (liquid vs. solid). As well, diverse polarization at a given frequency is also important. 3) An observation interval less than three hours for every time around the day barely accommodates the required revist times for cloud-scale precipitating systems. 4) The precipitation radars on the precessing TRMM and GPM Core Observatory satellites have demonstrated the utility of routine calibration for precipitation estimates across all the PMW sensors (and in the case of GPM this is done for most of the Earth's climate zones). Such considerations are critical to the discussion on how to shift to a new, more diverse generation of precipitation-relevant sensors while preserving the characteristics that provide (and support continued innovation of) quality PMW retrievals and value-added products that many users find attractive.				Ferraro, Ralph/F-5587-2010; Levizzani, Vincenzo/A-9070-2013	Ferraro, Ralph/0000-0002-8393-7135; Levizzani, Vincenzo/0000-0002-7620-5235														978-1-5090-2951-8				2016							37	41									WOS:000382491900009						
