PT	AU	BA	BE	GP	AF	BF	CA	TI	SO	SE	BS	LA	DT	CT	CY	CL	SP	HO	DE	ID	AB	C1	RP	EM	RI	OI	FU	FX	CR	NR	TC	Z9	U1	U2	PU	PI	PA	SN	EI	BN	J9	JI	PD	PY	VL	IS	PN	SU	SI	MA	BP	EP	AR	DI	D2	EA	PG	WC	SC	GA	UT	PM	OA	HC	HP	DA
S	Van Zandt, J; Wallace, JK; Serabyn, E; Mawet, D			IEEE	Van Zandt, Judah; Wallace, J. Kent; Serabyn, Eugene; Mawet, Dimitri			The Spectral Calibration of VERVE	2019 IEEE AEROSPACE CONFERENCE	IEEE Aerospace Conference Proceedings		English	Proceedings Paper	IEEE Aerospace Conference	MAR 02-09, 2019	Big Sky, MT	IEEE				With the exception of the transit method employed by the Kepler Space Telescope, the radial velocity (RV) technique has proven to be the most fruitful exoplanet detection method to date. High precision measurements with state-of-the-art equipment have achieved RV precision on the order of 0.5 m s(-1). Given that Earth's induced RV on the sun is on the order of 10 cm s(-1), this regime represents the next milestone on the path to finding Earth-like planets orbiting distant stars. We describe the Vacuum Extreme Radial Velocity Experiment (VERVE), a single mode fiber-fed high-resolution echelle spectrometer which integrates interferometry with spectroscopy with the aim of achieving RV precision at the 10 cm s(-1) level, on par with the ESPRESSO spectrograph (Pepe et al., 2014 [1]). The addition of interferometry relaxes the spectral calibration requirement by several orders of magnitude. We detail the spectral calibration of VERVE, including the development of a precise forward model and a data reduction pipeline to facilitate spectral extraction. We examine the model's agreement with the spectra of various calibration sources and present the results of spectral extractions performed on 635 nm and 780 nm laser sources to demonstrate VERVE's spectroscopic capabilities. We note the 10 cm s(-1) RV precision threshold for detecting Earth-like planets, and show that the similar to 2 pixel agreement we achieve is consistent with this requirement. We briefly introduce results pertaining to interferometry and conclude by describing the future stages of testing to prepare VERVE for novel RV measurements.	[Van Zandt, Judah] Univ Notre Dame, Dept Phys, Notre Dame, IN 46556 USA; [Wallace, J. Kent; Serabyn, Eugene; Mawet, Dimitri] CALTECH, Jet Prop Lab, 4800 Oak Grove Dr, Pasadena, CA 91109 USA	Van Zandt, J (corresponding author), Univ Notre Dame, Dept Phys, Notre Dame, IN 46556 USA.	jvanzand@nd.edu; James.K.Wallace@jpl.nasa.gov; gene.serabyn@jpl.nasa.gov; dmawet@astro.caltech.edu	Wallace, James/AAA-5741-2020					5	0	0	0	0	IEEE	NEW YORK	345 E 47TH ST, NEW YORK, NY 10017 USA	1095-323X		978-1-5386-6854-2	AEROSP CONF PROC			2019													11	Engineering, Aerospace	Engineering	BN4AI	WOS:000481648200068					2020-09-09	
S	Velazco, JE			IEEE	Velazco, Jose E.			Omnidirectional Optical Communicator	2019 IEEE AEROSPACE CONFERENCE	IEEE Aerospace Conference Proceedings		English	Proceedings Paper	IEEE Aerospace Conference	MAR 02-09, 2019	Big Sky, MT	IEEE				We are developing an inter-satellite omnidirectional optical communicator (ISOC) that will enable cross-link communications between spacecraft at Gbps data rates over distances of up to thousands of kilometers in free space. The ISOC will allow superfast cross-links and will be a technology enabler for swarms and formation flying spacecraft. The ISOC under development features a truncated dodecahedron geometry that can hold an array of fast photodiode detectors and gimbal-less MEMS scanning mirrors. The main goals of the ISOC development include: 1) full sky coverage, 2) Gbps data rates and 3) the ability to maintain multiple simultaneous links. We have developed two omnidirectional communicator prototypes capable of full-duplex operation. We are using advanced single-mode laser diodes operating at 850 nm capable of producing hundreds of milliwatts of laser radiation. We are also employing MEMS-based beam steering mirrors, and fast PIN photodiodes to achieve long-range communications. The ultimate goal of the project is to achieve full duplex operation at 1 Gbps data rates over 200 km and slightly lower data rates at longer distances. In this paper we describe the overall ISOC architecture and present the design tradeoffs for gigabit data-rate operation. We also present preliminary NRZ On-Off Keying communications simulation results obtained using our optical link budget model. The ISOC is ideally suited for crosslink communications among small spacecraft, especially for those forming a swarm and/or a constellation. Small spacecraft furnished with ISOC communications systems, should be able to communicate at gigabit per second rates over long distances. This data rate enhancement can allow real-time, global science measurements and/or ultra-high fidelity observations from tens or hundreds of Earth-orbiting satellites, or permit high-bandwidth, direct-to-earth communications for planetary missions.	[Velazco, Jose E.] Jet Prop Lab, 4800 Oak Grove Dr, Pasadena, CA 91109 USA	Velazco, JE (corresponding author), Jet Prop Lab, 4800 Oak Grove Dr, Pasadena, CA 91109 USA.	Jose.E.Velazco@jpl.nasa.gov			National Aeronautics and Space AdministrationNational Aeronautics & Space Administration (NASA); NASA's Small Spacecraft Technology Program; U.S. Government	The research was carried out at the Jet Propulsion Laboratory, California Institute of Technology, under a contract with the National Aeronautics and Space Administration. Copyright 2017 California Institute of Technology. U.S. Government sponsorship acknowledged.; This work is also being carried out with funding from NASA's Small Spacecraft Technology Program.		4	0	0	2	2	IEEE	NEW YORK	345 E 47TH ST, NEW YORK, NY 10017 USA	1095-323X		978-1-5386-6854-2	AEROSP CONF PROC			2019													6	Engineering, Aerospace	Engineering	BN4AI	WOS:000481648202055					2020-09-09	
S	Velazco, JE; Ledezma, L; Bowen, J; Samoska, L; Soriano, M; Akgiray, A; Weinreb, S; Lazio, J			IEEE	Velazco, Jose E.; Ledezma, Luis; Bowen, James; Samoska, Lorene; Soriano, Melissa; Akgiray, Ahmed; Weinreb, Sander; Lazio, Joseph			Ultra-Wideband Low Noise Amplifiers For The Next Generation Very Large Array	2019 IEEE AEROSPACE CONFERENCE	IEEE Aerospace Conference Proceedings		English	Proceedings Paper	IEEE Aerospace Conference	MAR 02-09, 2019	Big Sky, MT	IEEE				We have implemented a single wideband receiver package that could cover the 8 to 48 GHz frequency range of the ngVLA. The current JVLA covers this frequency range employing five distinct receiver packages. We estimate that reducing the number of receiving systems required to cover the full frequency range should reduce operating costs. The receiver package we developed consists of a quad-ridge feed horn, low-noise amplifiers (LNA), and a down-converter to analog intermediate frequencies. Both the feedhorn and the LNA are cryogenically cooled. On the LNA front we pursued two 848 GHz MMIC designs, the first using 70-nm gallium arsenide, metamorphic high-electron-mobility-transistors (HEMT), and the second using 35-nm indium phosphide HEMTs. In this paper, we report the measured gain and noise temperatures of these LNAs.	[Velazco, Jose E.; Ledezma, Luis; Bowen, James; Samoska, Lorene; Soriano, Melissa; Akgiray, Ahmed; Weinreb, Sander; Lazio, Joseph] CALTECH, Jet Prop Lab, 4800 Oak Grove Dr, Pasadena, CA 91109 USA	Velazco, JE (corresponding author), CALTECH, Jet Prop Lab, 4800 Oak Grove Dr, Pasadena, CA 91109 USA.	jose.e.velazco@jpl.nasa.gov			National Aeronautics and Space AdministrationNational Aeronautics & Space Administration (NASA); U.S. Government	The research was carried out at the Jet Propulsion Laboratory, California Institute of Technology, under a contract with the National Aeronautics and Space Administration. Copyright 2018 California Institute of Technology. U.S. Government sponsorship acknowledged.		9	0	0	0	1	IEEE	NEW YORK	345 E 47TH ST, NEW YORK, NY 10017 USA	1095-323X		978-1-5386-6854-2	AEROSP CONF PROC			2019													6	Engineering, Aerospace	Engineering	BN4AI	WOS:000481648203072					2020-09-09	
S	Verma, V; Leger, C			IEEE	Verma, Vandi; Leger, Chris			SSim: NASA Mars Rover Robotics Flight Software Simulation	2019 IEEE AEROSPACE CONFERENCE	IEEE Aerospace Conference Proceedings		English	Proceedings Paper	IEEE Aerospace Conference	MAR 02-09, 2019	Big Sky, MT	IEEE				Each new Mars rover has pursued increasingly richer science while tolerating a wider variety of environmental conditions and hardware degradation over longer mission operation duration. Sojourner operated for 83 sols (Martian days), Spirit for 2208 sols, and Opportunity is at 5111 sols, and Curiosity operation is ongoing at 2208 sols. To handle this increase in capability, the complexity of onboard flight software has increased. MSL (also known as Curiosity), uses more flight software lines of code than all previous missions to Mars combined, including both successes and failures[1]. MSL has more than 4,200 commands with as many as dozens of arguments, 54,000 parameters, and tens of thousands of additional state variables. A single high-level command may perform hours of configurable robotic arm and sampling behavior. Incorrect usage can result in the loss of an activity or the loss of the mission. Surface Simulation ("SSim") was developed to address the challenge of making full and effective use of many capabilities of MSL, while managing complexity and risk. SSim is software that performs rapid context sensitive simulation of flight software. NASA Mars missions are comprised of three phases: several months of Cruise, a brief but exciting Entry Descent and Landing (EDL), and a Surface mission that typically lasts as long as the hardware survives. SSim is meant for use during the surface phase when the mission fulfills its primary objectives. The focus of SSim on MSL was the robotic flight software, including rover mobility and navigation, robotic arm manipulation, and sample acquisition, processing, and delivery. It can execute behaviors in simulation a thousand times faster than they execute in real time on the flight compute element. SSim is used by rover drivers to develop and validate command sequences throughout the planning cycle. SSim has been used to plan all of the Curiosity robotic operations since landing and is expected to continue to be used for the remaining life of the rover. Due to the impact of SSim on MSL, the Mars 2020 mission plans to increase the scope of SSim during flight operations, simulating not only rover planner operations, but all surface operations, including the instrument, power, thermal and telecommunication behavior. SSim is part of the Rover Sequencing and Visualization (RSVP) suite of Rover Planning tools [2]. In the paper we provide an overview of SSim architecture, design, implementation, and usage on MSL, as well as an overview of plans for Mars 2020.	[Verma, Vandi; Leger, Chris] NASA, Jet Prop Lab, CALTECH, Mobil & Robot Syst Sect, 4800 Oak Grove Dr, Pasadena, CA 91109 USA	Verma, V (corresponding author), NASA, Jet Prop Lab, CALTECH, Mobil & Robot Syst Sect, 4800 Oak Grove Dr, Pasadena, CA 91109 USA.	vandi@jpl.nasa.gov; leger@google.com			National Aeronautics and Space AdministrationNational Aeronautics & Space Administration (NASA); MSL project; M2020 project	The research was carried out at the Jet Propulsion Laboratory, California Institute of Technology, under a contract with the National Aeronautics and Space Administration. Several MSL and Mars 2020 flight software team members, in particular Joseph Carsten, Todd Litwin, Dan Helmick, Won Kim, Mark Maimone, Dan Gaines, Jeff Biesiadecki and MSL RSVP development team members, in particular Jeng Yen, John Wright, Frank Hartman, Steven Myint, Nick Wiltsie, Scott Maxwell and Brian Cooper have contributed to it in many ways. Thanks to MSL Engineering operations team, in particular James Borders, Liz Duffy, Megan Richardson, and Esteben Rodriguez, Ann and sampling systems engineering team in particular Matt Robinson and Stephen Kuhn, MSL rover drivers, and tactical operations teams for feedback and suggestions. Thanks to MSL and M2020 projects, specially Jim Erickson, Alicia Allbaugh, Andy Mishkin, and Jennifer Trosper for supporting this work. Thanks to the Mars 2020 SSim team, specially Steven Myint, Daren Lee, Kris Wehage, Luis Fischer, Trevor Reed, Viet Nguyen, Jeng Yen, Jay Torres, Usha Guduri, Jim Kurien, Rachel Collins, Collette Lohr, Brian Roth, Nick Rossomando, Sean Wenzel, and Jigna Lad for pushing the envelope and for new things to come.		23	0	0	0	1	IEEE	NEW YORK	345 E 47TH ST, NEW YORK, NY 10017 USA	1095-323X		978-1-5386-6854-2	AEROSP CONF PROC			2019													11	Engineering, Aerospace	Engineering	BN4AI	WOS:000481648202013					2020-09-09	
S	Verma, V; Kuhn, S			IEEE	Verma, Vandi; Kuhn, Stephen			Refactoring the Curiosity Rover's Sample Handling Architecture on Mars	2019 IEEE AEROSPACE CONFERENCE	IEEE Aerospace Conference Proceedings		English	Proceedings Paper	IEEE Aerospace Conference	MAR 02-09, 2019	Big Sky, MT	IEEE				The Curiosity Mars rover sample handling hardware and software were architected assuming that end-to-end sampling operations would occur in a single rover position, from acquisition of a powdered sample with a scoop or drill, through to the cleaning out of all sample residue in the sample chain. However, after analysis of the first drilled samples in Yellowknife Bay, the science team wanted to iterate with additional experiments on Mars and in laboratories on Earth to better understand their results and increase the value of science returned. With the architecture as conceived, the time needed to do so was in direct competition with the exploration of other targets and satisfaction of success criteria during the prime mission. The science team desired the capability to "cache" the sample for future use while continuing progress towards mission objectives by driving away and maintaining use of the robotic arm for contact science. Allowing sample to move about freely in this state risked hardware damage, ending the ability to deliver sample using the nominal path. In this paper we present the approaches that were developed to repurpose some of the sampling hardware into a series of caches and catchments that reduced this hardware risk to a level acceptable during the prime mission. This approach presented new challenges for rover planners, who had to learn to command the robotic arm using new routines that were too complicated to manage without assistance. The rover planner Software Simulation ("SSim") was updated to track the turret gravity vector and sample state, generating an execution error or breakpoint as constraints were violated. Sample from the Cumberland drill target was cached for over 9 months, facilitating a number of scientific discoveries. As data accumulated and the mission transitioned into extended operations, the cached sample capability evolved to significantly simplify operations and reduce overhead.	[Verma, Vandi; Kuhn, Stephen] CALTECH, NASA, Jet Prop Lab, 4800 Oak Grove Dr, Pasadena, CA 91109 USA	Verma, V (corresponding author), CALTECH, NASA, Jet Prop Lab, 4800 Oak Grove Dr, Pasadena, CA 91109 USA.	verma@jpl.nasa.gov; skuhn@jpl.nasa.gov			National Aeronautics and Space AdministrationNational Aeronautics & Space Administration (NASA)	The work described herein was carried out at the Jet Propulsion Laboratory, California Institute of Technology, under a contract with the National Aeronautics and Space Administration.		5	0	0	0	0	IEEE	NEW YORK	345 E 47TH ST, NEW YORK, NY 10017 USA	1095-323X		978-1-5386-6854-2	AEROSP CONF PROC			2019													12	Engineering, Aerospace	Engineering	BN4AI	WOS:000481648203001					2020-09-09	
S	Vilnrotter, V; Hamkins, J			IEEE	Vilnrotter, Victor; Hamkins, Jon			Telecommand/Telemetry Ranging for Deep-Space Applications	2019 IEEE AEROSPACE CONFERENCE	IEEE Aerospace Conference Proceedings		English	Proceedings Paper	IEEE Aerospace Conference	MAR 02-09, 2019	Big Sky, MT	IEEE				Conventional two-way pseudonoise (PN) ranging relies on measuring the time delay between a PN signal transmitted to the spacecraft, and a corresponding synchronized PN signal transmitted from the spacecraft and received on the ground. Recently, we introduced a two-way ranging method ([1], [2], [3]) which eliminates the need for the downlink PN ranging signal. In this telemetry ranging scheme, the requisite timing measurements are obtained from a data-bearing downlink telemetry signal. In the present paper, we extend the telemetry ranging concept by also eliminating the uplink PN signal, which is replaced by a data-bearing telecommand signal. We describe the architecture and concept of such a system, and describe the fundamental limitations of tracking the timing of uplink telecommand signals when demod-remod correlation techniques are employed via Cramer-Rao bounds. An end-to-end performance analysis shows that in typical scenarios, ranging performance comparable to conventional PN ranging can be achieved.	[Vilnrotter, Victor; Hamkins, Jon] CALTECH, Jet Prop Lab, 4800 Oak Grove Dr, Pasadena, CA 91109 USA	Vilnrotter, V (corresponding author), CALTECH, Jet Prop Lab, 4800 Oak Grove Dr, Pasadena, CA 91109 USA.	Victor.A.Vilnrott@jpl.nasa.gov; Jon.Hamkins@jpl.nasa.gov			National Aeronautics and Space AdministrationNational Aeronautics & Space Administration (NASA); U.S. Government	This research was carried out at the Jet Propulsion Laboratory, California Institute of Technology, under a contract with the National Aeronautics and Space Administration.; Copyright 2019 California Institute of Technology. U.S. Government sponsorship acknowledged.		7	0	0	0	0	IEEE	NEW YORK	345 E 47TH ST, NEW YORK, NY 10017 USA	1095-323X		978-1-5386-6854-2	AEROSP CONF PROC			2019													10	Engineering, Aerospace	Engineering	BN4AI	WOS:000481648204057					2020-09-09	
S	Waldram, N; Cornford, S; Piette, M; Plattsmier, G			IEEE	Waldram, Nicholas; Cornford, Steven; Piette, Marie; Plattsmier, George			Cross Lifecycle Modeling in MBSE	2019 IEEE AEROSPACE CONFERENCE	IEEE Aerospace Conference Proceedings		English	Proceedings Paper	IEEE Aerospace Conference	MAR 02-09, 2019	Big Sky, MT	IEEE				The Model Based Systems Engineering (MBSE) Infusion and Modernization Initiative (MIAMI) is a NASA-wide effort to lay the groundwork for an integrated framework of tools and technology to advance the objectives of Systems Engineering at NASA, with emphasis on efficiency, interconnectivity, and breadth of scope. Within the MIAMI effort, the Sounding Rocket Team, led by George Plattsmier (MSFC) and George Turner (GSFC), has implemented MBSE within the domain of NASA Sounding Rocket Operations Contract (NSROC) Sounding Rocket missions, using the Systems Modeling Language (SysML) to outline system architectures, requirements, mission assurance, stakeholders, events, and deliverables. The current team effort supports the Marshall Grazing Incidence X-Ray Spectrometer (MaGIXS) experiment. The rocket team, focused on the mission planning and execution domain, is working in tandem with a MIAMI Sounding Rocket MaGIXS experiment team, focused on the experiment domain, to model the mission, systems, experiment, and interfaces to produce and deploy an integrated mission model. Through communication and coordination between NASA and the Sounding Rocket Program Office (SRPO), the MIAMI Sounding Rocket team is tailoring their pilot efforts to specific deliverables identified as critical throughout the full mission lifecycle by Nathan Empson (Mission Operations Manager) and others at SRPO. These products, as part of an overall NASA MBSE pilot effort, will enable evaluation of the utility of MBSE for sounding rocket missions. The team coordinates their work through a spiral development process punctuated by "sprints" to seam together the advancements in defining architecture and behavior of the systems involved, with the various technologies and analyses used to bolster the modeling effort. For developing technologies and modeling patterns, the team continues to interface with the Computer Aided Engineering Systems Environment (CAESE) team at JPL to explore and expand the system "model" from a MagicDraw server project to a nodal system of tools and services that delivers to stakeholders at various levels of cognizance. This environment is centered around an " authoritative source of truth", known as the Integrated Mission Model upon which several interfaces are integrated such that users throughout all regions of the model see data, commits, updates, and structural changes in real time for a better collaboration workspace throughout the project. In the current instance of this modeling network, the Integrated Mission model uses the individual MagicDraw models for the rocket team and the experiment team, where modelers commit up to the master model, and use synchronized checkouts and updates. This allows for better version control, user permission allocation, and support for distributed work efforts to improve collaborative efficiency. The current state and future state of the team effort is to appropriate the tools and libraries available to meet the desired use-cases requested by NSROC. Throughout the process of MBSE integration, the larger goal through MIAMI is to project high-level modeling concepts and implementations into useable and tractable deliverables for small missions. Additionally, through support and development of the model as applied to MaGIXS, re-usability is achieved so that the efficiency of modeling itself is improved.	[Waldram, Nicholas; Cornford, Steven; Piette, Marie] Jet Prop Lab, 4800 Oak Grove Dr, Pasadena, CA 91109 USA; [Plattsmier, George] Marshall Space Flight Ctr, Huntsville, AL 35812 USA	Waldram, N (corresponding author), Jet Prop Lab, 4800 Oak Grove Dr, Pasadena, CA 91109 USA.	Nicholas.RWaldram@jpl.nasa.gov; slc@jpl.nasa.gov; Marie.Piette@jpl.nasa.gov; George.l.Plattsmier@nasa.gov						0	0	0	0	0	IEEE	NEW YORK	345 E 47TH ST, NEW YORK, NY 10017 USA	1095-323X		978-1-5386-6854-2	AEROSP CONF PROC			2019													6	Engineering, Aerospace	Engineering	BN4AI	WOS:000481648202079					2020-09-09	
S	Wallace, JK; Serabyn, E; Lindensmith, C; Nadeau, J; Rider, S; Bedrossian, M			IEEE	Wallace, J. Kent; Serabyn, Eugene; Lindensmith, Chris; Nadeau, Jay; Rider, Stephanie; Bedrossian, Manuel			A multiwavelength digital holographic microscope architecture for enhancing life detection	2019 IEEE AEROSPACE CONFERENCE	IEEE Aerospace Conference Proceedings		English	Proceedings Paper	IEEE Aerospace Conference	MAR 02-09, 2019	Big Sky, MT	IEEE			RECONSTRUCTION; IMAGE	Spectral properties of living organism can provide a discriminating method for characterization. However, digital holographic microscopy (DHM), a high-resolution, volumetric imaging technique that is well-suited for examining microbial species is typically monochromatic. Thus, the spectral properties of bacteria are not probed with DHM save only for the wavelength of operation. Here we describe a new DHM instrument which enhances the method via the simultaneous recording of wavelength multiplexed holograms of the sample. This coarse spectral encoding is akin to labeling with RGB values, thereby producing colorized images of the species which enables a new dimension of characterization. This new instrument is derived from a previous architecture which has already demonstrated superior opto/mechanical stability. Herein, this novel instrument is described, and the results of experimental measurements taken with this new instrument are shown.	[Wallace, J. Kent; Serabyn, Eugene; Lindensmith, Chris] CALTECH, Jet Prop Lab, 4800 Oak Grove Dr, Pasadena, CA 91109 USA; [Nadeau, Jay] Portland State Univ, Dept Phys, Portland, OR 97201 USA; [Rider, Stephanie; Bedrossian, Manuel] CALTECH, Div Aerosp Engn, 1200 E Calif Blvd, Pasadena, CA 91125 USA	Wallace, JK (corresponding author), CALTECH, Jet Prop Lab, 4800 Oak Grove Dr, Pasadena, CA 91109 USA.	James.K.Wallace@caftech.edu; Eugene.Serabyn@caltech.edu; Christian.Lindensmith@caltech.edu; nadeau@pdx.edu; srider@caltech.edu; mbedross@caltech.edu	Wallace, James/AAA-5741-2020		National Aeronautics and Space AdministrationNational Aeronautics & Space Administration (NASA)	This work was carried out at the Jet Propulsion Laboratory, California Institute of Technology, under contract with the National Aeronautics and Space Administration.		10	0	0	0	1	IEEE	NEW YORK	345 E 47TH ST, NEW YORK, NY 10017 USA	1095-323X		978-1-5386-6854-2	AEROSP CONF PROC			2019													6	Engineering, Aerospace	Engineering	BN4AI	WOS:000481648203039					2020-09-09	
S	Webb, R; Randolph, T; Frey, A			IEEE	Webb, Ryan; Randolph, Thomas; Frey, Aigneis			Systems Engineering for ASPIRE: A Low-Cost, High Risk Parachute Test Project	2019 IEEE AEROSPACE CONFERENCE	IEEE Aerospace Conference Proceedings		English	Proceedings Paper	IEEE Aerospace Conference	MAR 02-09, 2019	Big Sky, MT	IEEE				The Advanced Supersonic Parachute Inflation Research Experiment ( ASPIRE) managed by NASA's Jet Propulsion Laboratory ( JPL) has developed a sounding rocket test architecture to test a strengthened parachute for JPL's Mars 2020 Rover. Categorized as a sub-orbital sounding rocket mission, the program is more risk tolerant than a typical JPL flight mission; thus more leeway is allowed in tailoring institutional requirements. However, since ASPIRE is a risk reduction activity for Mars 2020, its test results are significant to JPL and directly impact decisions for a flagship planetary mission. This, combined with the wide scope and complexity of ASPIRE - which spans multiple NASA sites, and includes distinct flight, ground, launch vehicle, and mission systems - creates unique programmatic challenges. Furthermore, as a program composed of multiple test missions, it is possible to evaluate the effectiveness of the systems engineering approach between launches. As a result, the project has developed an adapted version of typical systems engineering functions such as verification and validation ( V&V), resource management, risk management, engineering change requests, and lifecycle management. A set of project guidelines has been established to accommodate the small team size, low budget, and higher risk posture of the project while also maintaining the highest possible chance of mission success and quality of engineering data products. This paper describes ASPIRE's unique approach to systems engineering functions, and evaluates successes and lessons learned.	[Webb, Ryan; Randolph, Thomas; Frey, Aigneis] CALTECH, Jet Prop Lab, 4800 Oak Grove Dr, Pasadena, CA 91109 USA	Webb, R (corresponding author), CALTECH, Jet Prop Lab, 4800 Oak Grove Dr, Pasadena, CA 91109 USA.	Ryan.Webb@jpl.nasa.gov; Thomas.M.Randolph@jpl.nasa.gov; Aigneis.Frey@jpl.nasa.gov			National Aeronautics and Space AdministrationNational Aeronautics & Space Administration (NASA)	The work described in this paper was carried out at the Jet Propulsion Laboratory, California Institute of Technology, under a contract with the National Aeronautics and Space Administration.		5	0	0	0	2	IEEE	NEW YORK	345 E 47TH ST, NEW YORK, NY 10017 USA	1095-323X		978-1-5386-6854-2	AEROSP CONF PROC			2019													14	Engineering, Aerospace	Engineering	BN4AI	WOS:000481648200039					2020-09-09	
S	Wilcox, BH; Nayar, H; Howe, AS			IEEE	Wilcox, Brian H.; Nayar, Hari; Howe, A. Scott			Autonomous Mars ISRU Robotic Excavation: Characteristics and Performance Targets	2019 IEEE AEROSPACE CONFERENCE	IEEE Aerospace Conference Proceedings		English	Proceedings Paper	IEEE Aerospace Conference	MAR 02-09, 2019	Big Sky, MT	IEEE				Characteristic hardware concepts and performance targets are described for a potential robotic excavation system that can operate and robotically maintain itself without regular human intervention. In-Situ Resource Utilization (ISRU) is the exploitation of available resources at the site of a landed spacecraft on the surface of another planetary body. This can include harvesting of atmosphere, regolith, or rock for direct use (e.g. as radiation or micrometeorite shielding) or for separation/purification (e.g. for propellant production). The objective of this study is to try to identify a potential ISRU architecture, specifically for extracting water from hydrated minerals identified from orbital multispectral imaging on Mars, which can be implemented in an affordable way. By its nature this architecture must incorporate not only all the conventional excavate/scoop/haul/dump/process functions of a terrestrial mining operation on Earth, but also the sorts of maintenance and repair capabilities which any terrestrial mining operation would require in order to stay operational for an extended duration. The early concepts described in this study are intended for Mars, but also can be adaptable to lunar and other solar system planetary bodies.	[Wilcox, Brian H.; Nayar, Hari; Howe, A. Scott] CALTECH, Jet Prop Lab, 4800 Oak Grove Dr, Pasadena, CA 91109 USA	Wilcox, BH (corresponding author), CALTECH, Jet Prop Lab, 4800 Oak Grove Dr, Pasadena, CA 91109 USA.	Brian.H.Wilcox@jpl.nasa.gov; HDNayar@jpl.nasa.gov; A.Scott.Howe@jpl.nasa.gov			National Aeronautics and Space AdministrationNational Aeronautics & Space Administration (NASA)	This research was carried out at the Jet Propulsion Laboratory, California Institute of Technology, under a contract with the National Aeronautics and Space Administration.		14	0	0	1	1	IEEE	NEW YORK	345 E 47TH ST, NEW YORK, NY 10017 USA	1095-323X		978-1-5386-6854-2	AEROSP CONF PROC			2019													19	Engineering, Aerospace	Engineering	BN4AI	WOS:000481648204028					2020-09-09	
S	Woolley, R; Olikara, Z			IEEE	Woolley, Ryan; Olikara, Zubin			Optimized Low-Thrust Missions from GTO to Mars	2019 IEEE AEROSPACE CONFERENCE	IEEE Aerospace Conference Proceedings		English	Proceedings Paper	IEEE Aerospace Conference	MAR 02-09, 2019	Big Sky, MT	IEEE				A small spacecraft has three primary methods to get to Mars: by a dedicated launch vehicle, by sharing a ride with another Mars-bound mission, or via rideshare to Earth orbit and making its own way to the Red Planet. The third option may be the most attractive in terms of cost effectiveness and frequency of access, which are the main drawbacks of the first two, respectively. In the past 5 years, over 50 satellites have been launched from U.S. soil en route to geosynchronous orbit and beyond. Many of these launches do not use the full capability of the launch vehicle, leaving an opportunity for a small secondary spacecraft to get a ride to geosynchronous transfer orbit ( GTO). Starting from an ESPA-ring rideshare to GTO, a solar-electric propulsion ( SEP) powered spacecraft can make its own way to Mars orbit to perform a useful mission. In this paper, we explore the mission design space for small, ESPA-class ( 200-450 kg) spacecraft transferring from GTO to Mars orbit. This is accomplished by creating tools that jointly optimize low-thrust trajectories and spacecraft subsystems to create feasible mission concepts. An example is given of an Areostationary telecom orbiter that reaches Mars in 2 years with a dry mass of 200 kg.	[Woolley, Ryan; Olikara, Zubin] CALTECH, Jet Prop Lab, 4800 Oak Grove Dr, Pasadena, CA 91109 USA	Woolley, R (corresponding author), CALTECH, Jet Prop Lab, 4800 Oak Grove Dr, Pasadena, CA 91109 USA.	ryan.c.woolley@jpl.nasa.gov; zubin.p.olikara@jpl.nasa.gov			National Aeronautics and Space AdministrationNational Aeronautics & Space Administration (NASA)	This research was carried out at the Jet Propulsion Laboratory, California Institute of Technology, under a contract with the National Aeronautics and Space Administration. The information about a Mars Areostationary Orbiter in this document is pre-decisional, and is provided for planning and discussion only.		19	0	0	1	1	IEEE	NEW YORK	345 E 47TH ST, NEW YORK, NY 10017 USA	1095-323X		978-1-5386-6854-2	AEROSP CONF PROC			2019													10	Engineering, Aerospace	Engineering	BN4AI	WOS:000481648200020					2020-09-09	
